Chrom	Scaffold	Pos	Male_cM	Female_cM	cM
LG_13	Super-Scaffold_100038	2185287	103.031	87.505	95.268
LG_13	Super-Scaffold_100038	2194299	103.031	87.505	95.268
LG_13	Super-Scaffold_100038	2206717	103.031	87.505	95.268
LG_13	Super-Scaffold_100038	2206883	103.031	87.505	95.268
LG_13	Super-Scaffold_100038	2803178	103.031	87.505	95.268
LG_13	Super-Scaffold_100025	8506778	103.194	87.505	95.3495
LG_13	Super-Scaffold_100025	8194549	103.683	87.668	95.6755
LG_13	Super-Scaffold_100025	8143718	104.009	87.994	96.0015
LG_13	Super-Scaffold_100025	8016872	104.172	87.994	96.083
LG_13	Super-Scaffold_100025	7799967	104.99	88.812	96.901
LG_13	Super-Scaffold_100025	7762073	104.99	89.138	97.064
LG_13	Super-Scaffold_100025	7686533	105.479	90.121	97.8
LG_13	Super-Scaffold_100025	7672480	106.298	90.284	98.291
LG_13	Super-Scaffold_100025	7030054	106.951	90.773	98.862
LG_13	Super-Scaffold_100025	6777661	106.951	90.773	98.862
LG_13	Super-Scaffold_100025	6777646	106.951	90.773	98.862
LG_13	Super-Scaffold_100025	6754216	106.951	90.773	98.862
LG_13	Super-Scaffold_100025	6753374	106.951	90.773	98.862
LG_13	Super-Scaffold_100025	6741024	106.951	90.773	98.862
LG_13	Super-Scaffold_100025	6661472	106.951	90.773	98.862
LG_13	Super-Scaffold_100025	6661243	106.951	90.773	98.862
LG_13	Super-Scaffold_100025	5938251	106.951	90.773	98.862
LG_13	Super-Scaffold_100025	5782673	106.951	90.773	98.862
LG_13	Super-Scaffold_100025	5782577	106.951	90.773	98.862
LG_13	Super-Scaffold_100025	5782536	106.951	90.773	98.862
LG_13	Super-Scaffold_100025	5588493	106.951	90.936	98.9435
LG_13	Super-Scaffold_100025	5588481	106.951	90.936	98.9435
LG_13	Super-Scaffold_100025	5588468	106.951	90.936	98.9435
LG_13	Super-Scaffold_100025	5565776	106.951	90.936	98.9435
LG_13	Super-Scaffold_100025	5565731	106.951	90.936	98.9435
LG_13	Super-Scaffold_100025	5518900	106.951	90.936	98.9435
LG_13	Super-Scaffold_100025	5518860	106.951	90.936	98.9435
LG_13	Super-Scaffold_100025	5448927	106.951	91.099	99.025
LG_13	Super-Scaffold_100025	5396248	106.951	91.099	99.025
LG_13	Super-Scaffold_100025	4895311	108.602	93.595	101.0985
LG_13	Super-Scaffold_100025	4875840	109.091	94.249	101.67
LG_13	Super-Scaffold_100025	4875658	109.091	94.249	101.67
LG_13	Super-Scaffold_100025	4810310	110.075	95.731	102.903
LG_13	Super-Scaffold_100025	4810229	110.075	95.731	102.903
LG_13	Super-Scaffold_100025	4499806	112.231	97.718	104.9745
LG_13	Super-Scaffold_100025	4433152	113.214	98.702	105.958
LG_13	Super-Scaffold_100025	4431602	113.214	98.702	105.958
LG_13	Super-Scaffold_100025	4203750	114.697	100.52	107.6085
LG_13	Super-Scaffold_100025	3281340	124.336	110.753	117.5445
LG_13	Super-Scaffold_100025	3218756	126.832	111.571	119.2015
LG_13	Super-Scaffold_100025	3060430	127.486	111.571	119.5285
LG_13	Super-Scaffold_100025	3039672	127.648	111.897	119.7725
LG_13	Super-Scaffold_100025	3039522	127.811	111.897	119.854
LG_13	Super-Scaffold_100025	3039471	127.811	111.897	119.854
LG_13	Super-Scaffold_100025	3039447	127.811	111.897	119.854
LG_13	Super-Scaffold_100025	2995149	128.136	112.059	120.0975
LG_13	Super-Scaffold_100025	2995064	128.136	112.059	120.0975
LG_13	Super-Scaffold_100025	2994944	128.136	112.059	120.0975
LG_13	Super-Scaffold_100025	2978436	128.626	112.385	120.5055
LG_13	Super-Scaffold_100025	2891028	131.122	114.204	122.663
LG_13	Super-Scaffold_100025	2806515	134.479	116.022	125.2505
LG_13	Super-Scaffold_100025	2776985	134.642	116.185	125.4135
LG_13	Super-Scaffold_100025	2776969	134.642	116.185	125.4135
LG_13	Super-Scaffold_100025	2735679	136.292	117.168	126.73
LG_13	Super-Scaffold_100025	2543556	139.998	121.049	130.5235
LG_13	Super-Scaffold_100025	2474443	143.008	122.365	132.6865
LG_13	Super-Scaffold_100025	1963802	152.255	131.028	141.6415
LG_13	Super-Scaffold_100025	1926283	153.905	132.012	142.9585
LG_13	Super-Scaffold_100025	1924974	153.905	132.012	142.9585
LG_13	Super-Scaffold_100025	1884321	154.723	132.83	143.7765
LG_13	Super-Scaffold_100025	1877882	154.723	132.83	143.7765
LG_13	Super-Scaffold_100025	1877343	154.723	132.83	143.7765
LG_13	Super-Scaffold_100025	1814614	155.213	133.156	144.1845
LG_13	Super-Scaffold_100025	1787523	155.213	133.156	144.1845
LG_13	Super-Scaffold_100025	1641583	156.031	133.645	144.838
LG_13	Super-Scaffold_100025	1641449	156.031	133.645	144.838
LG_13	Super-Scaffold_100025	1641236	156.031	133.645	144.838
LG_13	Super-Scaffold_100025	1495484	157.347	134.629	145.988
LG_13	Super-Scaffold_100025	1473638	157.347	134.629	145.988
LG_13	Super-Scaffold_100025	1473618	157.347	134.629	145.988
LG_13	Super-Scaffold_100025	1460359	158	135.283	146.6415
LG_13	Super-Scaffold_100025	1428082	158.49	136.266	147.378
LG_13	Super-Scaffold_100025	1289701	161.157	138.422	149.7895
LG_13	Super-Scaffold_100025	1289497	161.157	138.422	149.7895
LG_13	Super-Scaffold_100025	1274209	161.32	138.585	149.9525
LG_13	Super-Scaffold_100025	1236052	162.469	139.569	151.019
LG_13	Super-Scaffold_100025	1216370	162.795	139.894	151.3445
LG_13	Super-Scaffold_100025	1167045	163.449	140.548	151.9985
LG_13	Super-Scaffold_100025	1125508	164.102	141.037	152.5695
LG_13	Super-Scaffold_100025	1019418	164.921	142.021	153.471
LG_13	Super-Scaffold_100025	1018806	164.921	142.021	153.471
LG_13	Super-Scaffold_100025	1018777	164.921	142.021	153.471
LG_13	Super-Scaffold_100025	786217	170.952	146.608	158.78
LG_13	Super-Scaffold_100025	767368	170.952	146.608	158.78
LG_13	Super-Scaffold_100025	729302	171.606	146.934	159.27
LG_13	Super-Scaffold_100025	729283	171.606	146.934	159.27
LG_13	Super-Scaffold_100025	729259	171.606	146.934	159.27
LG_13	Super-Scaffold_100025	713590	171.606	146.934	159.27
LG_13	Super-Scaffold_100025	713587	171.606	146.934	159.27
LG_13	Super-Scaffold_100025	582077	171.931	147.918	159.9245
LG_13	Super-Scaffold_100025	245097	173.247	148.407	160.827
LG_13	Super-Scaffold_100025	174521	173.41	148.57	160.99
LG_14	Super-Scaffold_100018	10576116	0	0	0
LG_14	Super-Scaffold_100018	10537201	0	0.326	0.163
LG_14	Super-Scaffold_100018	10154404	0.654	1.642	1.148
LG_14	Super-Scaffold_100018	10088313	1.143	2.131	1.637
LG_14	Super-Scaffold_100018	10019459	1.632	2.62	2.126
LG_14	Super-Scaffold_100018	10017354	1.632	2.62	2.126
LG_14	Super-Scaffold_100018	9788043	3.283	4.946	4.1145
LG_14	Super-Scaffold_100018	9736158	3.936	4.946	4.441
LG_14	Super-Scaffold_100018	9736076	3.936	4.946	4.441
LG_14	Super-Scaffold_100018	9723255	4.099	4.946	4.5225
LG_14	Super-Scaffold_100018	9723136	4.099	4.946	4.5225
LG_14	Super-Scaffold_100018	9648883	5.917	6.429	6.173
LG_14	Super-Scaffold_100018	9182009	12.687	10.839	11.763
LG_14	Super-Scaffold_100018	9022961	14.843	12.657	13.75
LG_14	Super-Scaffold_100018	8926887	15.992	13.973	14.9825
LG_14	Super-Scaffold_100018	8888705	16.318	14.791	15.5545
LG_14	Super-Scaffold_100018	8700428	19.329	16.274	17.8015
LG_14	Super-Scaffold_100018	8700277	19.329	16.274	17.8015
LG_14	Super-Scaffold_100018	8700248	19.329	16.274	17.8015
LG_14	Super-Scaffold_100018	8649603	19.983	16.928	18.4555
LG_14	Super-Scaffold_100018	8649580	19.983	16.928	18.4555
LG_14	Super-Scaffold_100018	8649437	19.983	16.928	18.4555
LG_14	Super-Scaffold_100018	8649435	19.983	16.928	18.4555
LG_14	Super-Scaffold_100018	8649403	19.983	16.928	18.4555
LG_14	Super-Scaffold_100018	8617883	20.145	17.09	18.6175
LG_14	Super-Scaffold_100018	8579891	20.145	17.09	18.6175
LG_14	Super-Scaffold_100018	8566911	20.471	17.253	18.862
LG_14	Super-Scaffold_100018	8348946	24.002	24.022	24.012
LG_14	Super-Scaffold_100018	7548594	32.473	31.92	32.1965
LG_14	Super-Scaffold_100018	7548549	37.238	32.246	34.742
LG_14	Super-Scaffold_100018	7476450	38.889	33.561	36.225
LG_14	Super-Scaffold_100018	7476447	38.889	33.561	36.225
LG_14	Super-Scaffold_100018	7436548	40.539	34.38	37.4595
LG_14	Super-Scaffold_100018	7381820	40.539	34.542	37.5405
LG_14	Super-Scaffold_100018	7381809	40.539	34.542	37.5405
LG_14	Super-Scaffold_100018	7381784	40.539	34.542	37.5405
LG_14	Super-Scaffold_100018	7321656	41.688	35.858	38.773
LG_14	Super-Scaffold_100018	7210727	42.178	36.842	39.51
LG_14	Super-Scaffold_100018	7194390	42.34	37.004	39.672
LG_14	Super-Scaffold_100018	7169068	42.34	37.004	39.672
LG_14	Super-Scaffold_100018	7089276	42.34	37.33	39.835
LG_14	Super-Scaffold_100018	7089239	42.34	37.33	39.835
LG_14	Super-Scaffold_100018	7089231	42.34	37.33	39.835
LG_14	Super-Scaffold_100018	7089203	42.34	37.33	39.835
LG_14	Super-Scaffold_100018	7028276	44.159	38.48	41.3195
LG_14	Super-Scaffold_100018	6877822	46.998	40.13	43.564
LG_14	Super-Scaffold_100018	4812609	64.278	56.053	60.1655
LG_14	Super-Scaffold_100018	4661133	66.096	57.703	61.8995
LG_14	Super-Scaffold_100018	4508279	67.246	58.357	62.8015
LG_14	Super-Scaffold_100018	4477556	67.246	58.682	62.964
LG_14	Super-Scaffold_100018	4322824	68.729	59.998	64.3635
LG_14	Super-Scaffold_100018	4224964	70.044	60.817	65.4305
LG_14	Super-Scaffold_100018	4188798	70.863	61.8	66.3315
LG_14	Super-Scaffold_100018	3946527	71.846	63.116	67.481
LG_14	Super-Scaffold_100018	3946499	72.009	63.116	67.5625
LG_14	Super-Scaffold_100018	3869073	72.827	63.605	68.216
LG_14	Super-Scaffold_100018	3725605	72.827	63.605	68.216
LG_14	Super-Scaffold_100018	3687679	72.827	63.605	68.216
LG_14	Super-Scaffold_100018	3687671	72.827	63.605	68.216
LG_14	Super-Scaffold_100018	3574012	74.143	65.088	69.6155
LG_14	Super-Scaffold_100018	3572099	74.143	65.088	69.6155
LG_14	Super-Scaffold_100018	3572066	74.143	65.088	69.6155
LG_14	Super-Scaffold_100018	3290571	77.154	67.075	72.1145
LG_14	Super-Scaffold_100018	3190955	78.637	68.558	73.5975
LG_14	Super-Scaffold_100018	3190951	78.637	68.558	73.5975
LG_14	Super-Scaffold_100018	3023465	80.12	69.874	74.997
LG_14	Super-Scaffold_100018	3016574	80.938	70.363	75.6505
LG_14	Super-Scaffold_100018	2973637	80.938	70.363	75.6505
LG_14	Super-Scaffold_100018	2885971	80.938	70.363	75.6505
LG_14	Super-Scaffold_100018	2640759	82.588	72.014	77.301
LG_14	Super-Scaffold_100018	2340321	85.085	74.34	79.7125
LG_14	Super-Scaffold_100018	2265972	85.738	74.829	80.2835
LG_14	Super-Scaffold_100018	2265848	85.738	74.829	80.2835
LG_14	Super-Scaffold_100018	1808829	86.557	75.155	80.856
LG_14	Super-Scaffold_100018	1747281	86.719	75.155	80.937
LG_14	Super-Scaffold_100018	1747271	86.719	75.155	80.937
LG_14	Super-Scaffold_100018	1697531	87.045	75.155	81.1
LG_14	Super-Scaffold_100018	1523342	87.045	75.317	81.181
LG_14	Super-Scaffold_100018	1298369	87.371	75.807	81.589
LG_14	Super-Scaffold_100018	638492	87.697	76.132	81.9145
LG_14	Super-Scaffold_100018	636918	87.859	76.132	81.9955
LG_14	Super-Scaffold_100018	636742	88.022	76.132	82.077
LG_14	Super-Scaffold_100018	459844	88.184	76.458	82.321
LG_14	Super-Scaffold_100018	459802	88.184	76.458	82.321
LG_14	Super-Scaffold_100018	459737	88.184	76.458	82.321
LG_14	Super-Scaffold_100018	38133	88.184	76.458	82.321
LG_14	Super-Scaffold_100005	247241	88.184	76.458	82.321
LG_14	Super-Scaffold_100005	372602	88.184	76.458	82.321
LG_14	Super-Scaffold_100005	372620	88.184	76.458	82.321
LG_14	Super-Scaffold_100005	372657	88.184	76.458	82.321
LG_14	Super-Scaffold_100005	763799	88.347	76.458	82.4025
LG_14	Super-Scaffold_100005	763854	88.347	76.458	82.4025
LG_14	Super-Scaffold_100005	763892	88.347	76.458	82.4025
LG_14	Super-Scaffold_100005	811388	88.347	76.458	82.4025
LG_14	Super-Scaffold_100005	811389	88.347	76.458	82.4025
LG_14	Super-Scaffold_100005	820215	88.347	76.458	82.4025
LG_14	Super-Scaffold_100005	1068778	88.347	76.458	82.4025
LG_14	Super-Scaffold_100005	1068846	88.347	76.458	82.4025
LG_14	Super-Scaffold_100005	1648087	88.51	76.458	82.484
LG_14	Super-Scaffold_100005	1648099	88.51	76.458	82.484
LG_14	Super-Scaffold_100005	2423308	88.999	76.621	82.81
LG_14	Super-Scaffold_100005	2542423	88.999	76.621	82.81
LG_14	Super-Scaffold_100005	3019714	89.162	76.783	82.9725
LG_14	Super-Scaffold_100005	3273731	89.324	77.109	83.2165
LG_14	Super-Scaffold_100005	4075701	89.487	77.109	83.298
LG_14	Super-Scaffold_100005	4148324	89.649	77.435	83.542
LG_14	Super-Scaffold_100005	4599475	90.303	78.253	84.278
LG_14	Super-Scaffold_100005	4630324	90.466	78.416	84.441
LG_14	Super-Scaffold_100005	4793233	91.449	79.234	85.3415
LG_14	Super-Scaffold_100005	4925347	91.612	79.56	85.586
LG_14	Super-Scaffold_100005	4925400	91.612	79.56	85.586
LG_14	Super-Scaffold_100005	4986556	92.265	80.378	86.3215
LG_14	Super-Scaffold_100005	5148148	93.249	81.362	87.3055
LG_14	Super-Scaffold_100005	5192408	93.249	81.525	87.387
LG_14	Super-Scaffold_100005	6499643	102.691	91.757	97.224
LG_14	Super-Scaffold_100005	8265681	118.614	103.609	111.1115
LG_14	Super-Scaffold_100005	8306190	118.776	103.609	111.1925
LG_14	Super-Scaffold_100005	8408604	119.102	103.771	111.4365
LG_14	Super-Scaffold_100005	8557004	120.086	104.425	112.2555
LG_14	Super-Scaffold_100005	8599698	120.575	104.425	112.5
LG_14	Super-Scaffold_100005	8599725	120.575	104.425	112.5
LG_14	Super-Scaffold_100005	8637068	121.064	104.914	112.989
LG_14	Super-Scaffold_100005	8722355	121.227	105.568	113.3975
LG_14	Super-Scaffold_100005	8940880	122.543	107.051	114.797
LG_14	Super-Scaffold_100005	9103702	124.699	107.869	116.284
LG_14	Super-Scaffold_100005	9106342	124.699	107.869	116.284
LG_14	Super-Scaffold_100005	9106347	124.699	107.869	116.284
LG_14	Super-Scaffold_100005	9106383	124.699	107.869	116.284
LG_14	Super-Scaffold_100005	9106437	124.699	107.869	116.284
LG_14	Super-Scaffold_100005	9109633	124.699	107.869	116.284
LG_14	Super-Scaffold_100005	9206609	124.699	107.869	116.284
LG_14	Super-Scaffold_100005	9208439	124.862	107.869	116.3655
LG_14	Super-Scaffold_100005	9279348	126.011	109.352	117.6815
LG_14	Super-Scaffold_100005	9299504	126.665	109.678	118.1715
LG_14	Super-Scaffold_100005	9301165	126.665	109.84	118.2525
LG_14	Super-Scaffold_100005	9301179	126.665	109.84	118.2525
LG_14	Super-Scaffold_100005	9409983	128.148	111.491	119.8195
LG_14	Super-Scaffold_100005	9409986	128.148	111.491	119.8195
LG_14	Super-Scaffold_100005	9427581	128.637	111.98	120.3085
LG_14	Super-Scaffold_100005	9545490	128.963	111.98	120.4715
LG_14	Super-Scaffold_100005	9545494	128.963	111.98	120.4715
LG_14	Super-Scaffold_100005	9545550	128.963	111.98	120.4715
LG_14	Super-Scaffold_100005	9619404	129.781	112.964	121.3725
LG_14	Super-Scaffold_100005	9619413	129.781	112.964	121.3725
LG_14	Super-Scaffold_100005	9619659	129.781	112.964	121.3725
LG_14	Super-Scaffold_100005	9619757	129.944	112.964	121.454
LG_14	Super-Scaffold_100005	9788717	131.426	113.782	122.604
LG_14	Super-Scaffold_100005	9935982	133.752	115.6	124.676
LG_14	Super-Scaffold_100005	9976168	133.915	115.763	124.839
LG_14	Super-Scaffold_100005	9976290	133.915	115.763	124.839
LG_14	Super-Scaffold_100005	9999194	134.078	116.089	125.0835
LG_14	Super-Scaffold_100005	10091877	134.896	116.742	125.819
LG_14	Super-Scaffold_100005	10091897	134.896	116.742	125.819
LG_14	Super-Scaffold_100005	10279674	136.212	118.225	127.2185
LG_14	Super-Scaffold_100005	10307586	138.538	121.236	129.887
LG_14	Super-Scaffold_100005	10307603	138.538	121.236	129.887
LG_14	Super-Scaffold_100005	10307711	138.538	121.236	129.887
LG_14	Super-Scaffold_100005	10345000	140.864	123.392	132.128
LG_14	Super-Scaffold_100005	10438389	142.18	123.718	132.949
LG_14	Super-Scaffold_100005	10564390	143.329	124.536	133.9325
LG_14	Super-Scaffold_100005	10564459	143.329	124.536	133.9325
LG_14	Super-Scaffold_100005	10566540	143.329	124.699	134.014
LG_14	Super-Scaffold_100005	10566591	143.329	124.699	134.014
LG_14	Super-Scaffold_100005	10566616	143.329	124.699	134.014
LG_14	Super-Scaffold_100005	10716593	143.329	125.025	134.177
LG_14	Super-Scaffold_100005	10882387	145.316	127.012	136.164
LG_14	Super-Scaffold_100005	10931548	145.806	127.174	136.49
LG_14	Super-Scaffold_100005	11004260	147.121	127.993	137.557
LG_14	Super-Scaffold_100005	11004383	147.121	127.993	137.557
LG_14	Super-Scaffold_100005	11041818	148.105	128.155	138.13
LG_14	Super-Scaffold_100005	11077322	148.268	128.155	138.2115
LG_14	Super-Scaffold_100005	11172801	149.086	128.809	138.9475
LG_14	Super-Scaffold_100005	11234583	150.402	129.298	139.85
LG_14	Super-Scaffold_100005	11253591	150.891	129.952	140.4215
LG_14	Super-Scaffold_100005	11311246	151.875	130.605	141.24
LG_14	Super-Scaffold_100005	11341077	151.875	130.605	141.24
LG_14	Super-Scaffold_100005	11477523	153.862	132.593	143.2275
LG_14	Super-Scaffold_100005	11500255	154.188	133.246	143.717
LG_14	Super-Scaffold_100005	11500439	154.188	133.246	143.717
LG_14	Super-Scaffold_100005	11527825	154.677	133.409	144.043
LG_14	Super-Scaffold_100005	11691538	156.16	134.392	145.276
LG_14	Super-Scaffold_100005	11691539	156.16	134.392	145.276
LG_14	Super-Scaffold_100005	11691563	156.16	134.392	145.276
LG_14	Super-Scaffold_100005	11691593	156.16	134.392	145.276
LG_14	Super-Scaffold_100005	11691599	156.16	134.392	145.276
LG_14	Super-Scaffold_100005	11691629	156.16	134.392	145.276
LG_14	Super-Scaffold_100005	11691652	156.16	134.392	145.276
LG_14	Super-Scaffold_100005	11693761	156.978	134.555	145.7665
LG_14	Super-Scaffold_100005	11694114	157.304	134.555	145.9295
LG_14	Super-Scaffold_100005	11742414	158.787	135.704	147.2455
LG_14	Super-Scaffold_100005	11742660	158.787	135.704	147.2455
LG_14	Super-Scaffold_100005	11742951	158.787	135.704	147.2455
LG_14	Super-Scaffold_100005	11760916	159.276	136.194	147.735
LG_14	Super-Scaffold_100005	11771927	159.276	136.194	147.735
LG_14	Super-Scaffold_100005	11771948	159.276	136.194	147.735
LG_14	Super-Scaffold_100005	11823293	159.276	136.52	147.898
LG_14	Super-Scaffold_100005	11823361	159.276	136.52	147.898
LG_14	Super-Scaffold_100005	11823505	159.276	136.52	147.898
LG_14	Super-Scaffold_100005	11853648	159.766	136.845	148.3055
LG_14	Super-Scaffold_100005	11985866	162.949	139.002	150.9755
LG_14	Super-Scaffold_100005	11991779	163.112	139.002	151.057
LG_14	Super-Scaffold_100005	12078778	163.93	139.655	151.7925
LG_14	Super-Scaffold_100005	12079014	163.93	139.655	151.7925
LG_14	Super-Scaffold_100005	12275134	165.413	140.639	153.026
LG_14	Super-Scaffold_100005	12303441	165.739	140.639	153.189
LG_14	Super-Scaffold_100005	12336456	166.064	140.965	153.5145
LG_14	Super-Scaffold_100005	12347421	166.227	140.965	153.596
LG_14	Super-Scaffold_100005	12347660	166.227	140.965	153.596
LG_14	Super-Scaffold_100005	12494827	167.211	141.783	154.497
LG_14	Super-Scaffold_100005	12554755	167.864	142.436	155.15
LG_14	Super-Scaffold_100005	12554793	167.864	142.436	155.15
LG_14	Super-Scaffold_100005	12555335	168.027	142.436	155.2315
LG_14	Super-Scaffold_100005	12568565	168.353	142.599	155.476
LG_14	Super-Scaffold_100005	12593612	169.336	143.583	156.4595
LG_14	Super-Scaffold_100005	12593686	169.336	143.583	156.4595
LG_14	Super-Scaffold_100005	12593700	169.336	143.583	156.4595
LG_14	Super-Scaffold_100005	12797352	171.155	145.401	158.278
LG_14	Super-Scaffold_100005	12913756	172.304	146.385	159.3445
LG_14	Super-Scaffold_100005	12915633	172.467	146.385	159.426
LG_14	Super-Scaffold_100005	12958559	172.629	146.71	159.6695
LG_14	Super-Scaffold_100005	12958562	172.629	146.71	159.6695
LG_14	Super-Scaffold_100005	12958757	172.629	146.71	159.6695
LG_14	Super-Scaffold_100005	13000054	173.448	147.529	160.4885
LG_14	Super-Scaffold_100005	13000102	173.448	147.529	160.4885
LG_14	Super-Scaffold_100005	13029737	173.773	148.182	160.9775
LG_14	Super-Scaffold_100005	13045638	174.099	148.182	161.1405
LG_14	Super-Scaffold_100005	13046657	174.099	148.345	161.222
LG_14	Super-Scaffold_100005	13206883	176.596	150.332	163.464
LG_14	Super-Scaffold_100005	13361328	179.434	152.319	165.8765
LG_14	Super-Scaffold_100005	13387519	179.597	152.319	165.958
LG_14	Super-Scaffold_100005	13387525	179.597	152.319	165.958
LG_14	Super-Scaffold_100005	13404644	179.597	152.319	165.958
LG_14	Super-Scaffold_100005	13442789	180.746	153.303	167.0245
LG_14	Super-Scaffold_100005	13443696	180.909	153.465	167.187
LG_14	Super-Scaffold_100005	13470044	181.563	153.955	167.759
LG_14	Super-Scaffold_100005	13470084	181.563	153.955	167.759
LG_14	Super-Scaffold_100005	13542164	182.052	154.444	168.248
LG_14	Super-Scaffold_100005	13577358	182.378	154.444	168.411
LG_14	Super-Scaffold_100005	13579049	182.378	154.444	168.411
