Date	Time	Sp	Ind	Infl_pos	Cor_Width	Cor_Throat	Cor_Base	Cor_Len	Cor_Th_Len	Cor_Len_Var	Sepal_Len	Min_Fil_Len	Max_Fil_Len	Pistil_Len	Ovary_Height	Stigma_Height			
4/22/18	11:06:00	F5	898	1	26.75	7.5	2.62	23.84	16.1	29.01	13.01	14	17.08	16.64	1.34	0.97		ph	
11/11/17	10:41:00	F5	899	1	22.6	6.15	2.14	27.27	17.01	29.79	12.77	15.19	18.78	16.92	1.77	1.02			
12/9/17	11:29:00	F5	899	1	21.18	7.5	2.47	27.05	16.71	29.86	11.4	14	16.96	15.02	1.74	0.96			
12/15/17	11:34:00	F5	899	1	23.81	7.05	2.67	25.7	18.1	30.66	11.52	14.6	17.86	16.72	1.44	1.01			
4/18/18	10:47:00	F5	901	1	18.09	6.45	2.65	21.5	15.14	25.16	10.13	12.22	15.33	13.83	1.33	0.9		wh	
4/22/18	11:10:00	F5	901	1	19.97	6.59	2.44	23.61	14.86	27.53	11.43	12.69	16.51	14.67	1.3	0.86		gh	
4/24/18	11:35:00	F5	901	1	20.59	6.46	2.72	24.61	15.24	29.07	10.85	12.9	16.84	14.92	1.51	0.78		gh	
1/21/18	9:47:00	F5	904	1	20.17	5.47	2.29	19.81	13.08	23.87	10.26	11.59	13.66	10.71	1.37	0.88		wh	np
1/5/18	10:45:00	F5	904	2	20.5	6.53	2.42	21.31	14.18	25.19	9.9	13.02	15.6	12.51	1.44	0.86			
2/8/18	11:01:00	F5	904	1	19.29	5.82	2.13	22.3	14.93	25.26	10.84	11.55	14.57	11.88	1.47	0.85		wh	
3/9/18	10:53:00	F5	907	1	22.85	6.38	2.66	21.69	14.35	26.47	10.89	13.75	15.53	13.87	1.6	0.98		Gh	
12/9/17	11:33:00	F5	907	1	21.03	6.08	2.47	22.72	14.74	25.85	11.2	12.37	15.37	13.36	1.53	0.81			
12/15/17	11:37:00	F5	907	1	20.42	5.45	2.63	24.34	15.07	27.7	10.13	13.32	16.54	14.51	1.5	0.91			
4/10/18	9:53:00	F5	911	1	24.91	7.09	2.5	25.7	16.8	30.1	11.01	15.02	17.95	15.76	1.32	1		Gh	
11/26/17	10:28:00	F5	911	1	19.02	7.61	2.19	24.83	15.9	26.25	9.84	13.52	16.5	14.28	1.38	1.11			
4/18/18	10:51:00	F5	911	1	22.11	6.81	2.74	23.47	15.85	28.41	10.65	14.98	18.06	14.88	1.46	0.9		gh	
2/14/18	10:26:00	F5	914	1	26.26	6.17	2.54	26.63	17.35	31.94	12.33	14.3	18.43	16.67	1.67	1.06		gh	
1/8/18	10:55:00	F5	914	2	23.22	6.44	2.33	24.12	14.72	29.06	11.58	14.79	16.68	15.74	1.78	0.85			
2/7/18	10:55:00	F5	914	2	25.83	6.38	2.61	27.04	17.2	30.75	11.4	14.71	17.49	17	1.58	1.02		wh	
2/8/18	11:04:00	L	921	1	15.88	5.43	2.35	17.87	12.33	19.87	9.81	10.64	13.2	10.58	1.61	0.86		gh	
4/24/18	11:43:00	L	921	1	17.74	5.95	2.31	18.11	11.95	21.26	10.3	10.55	12.1	11.08	1.3	0.91		gh	
3/27/18	11:48:00	L	921	1	18.6	5.67	2.22	18.75	12.66	22.4	11.26	10.95	13.2	11.52	1.32	0.9		gh	
1/21/18	9:57:00	F5	923	2	23.75	6.58	2.34	22.15	15.02	27.32	9.3	14.47	17.09	15.25	1.66	0.97		ph	
1/24/18	10:18:00	F5	923	1	23.28	6.44	2.29	23.12	15.05	27.44	9.83	14.24	17.04	15.54	1.41	1.04		ph	
11/3/17	10:23:00	F5	923	1	20.72	6.82	2.51	21.89	15.89	27.61	9.93	14.41	17.23	12.44	2.01	0.93			
2/25/18	10:15:00	F5	925	1	21.67	6.4	2.67	19.93	13.59	23.5	12.18	12.81	15.55	12.45	1.34	0.88		gh	
3/4/18	11:12:00	F5	925	1	20.18	6.03	2.35	19.16	12.19	22.8	10.81	12	14.26	12.04	1.43	0.88		gh	
2/28/18	11:30:00	F5	925	1	19.05	5.91	2.46	18.86	14.1	22.8	11	11.93	14.26	11.52	1.51	0.9		gh	
1/21/18	10:00:00	F5	929	1	21.87	6.32	2.51	21.76	15.1	25.94	10.36	12.81	15.14	11.78	1.59	0.95		wh	
1/8/18	11:07:00	F5	929	1	21.48	6.09	2.47	21.98	14.83	26.5	10.88	13.34	16.12	12.91	1.61	0.94			
12/15/17	11:40:00	F5	929	1	18.48	5.98	2.35	23.06	13.7	25.2	10.01	12.45	15.11	11.32	1.8	0.93	np		
1/30/18	9:49:00	F5	931	1	18.37	6.75	2.26	20.91	13.33	24.3	9.44	11.88	14.9	13.98	1.37	0.89		ph	
1/8/18	11:09:00	F5	931	1	21.55	6.38	2.2	22.94	16.16	26.31	10.46	13.63	16.29	14.21	1.43	0.91			
1/19/18	11:12:00	F5	931	1	18.75	6.16	2.17	20.54	14.89	23.82	9.09	11.55	14.19	11.87	1.42	0.86		ph	
11/13/17	9:47:00	F5	933	1	23.2	6.15	2.45	22.99	14.78	28.66	11.41	14.11	16.59	16.01	1.84	1.09			
1/8/18	11:13:00	F5	933	1	16.56	5.75	2.35	17.02	12.36	20.63	8.67	11.12	13.84	13.23	1.46	0.84			
2/7/18	11:30:00	F5	933	1	23.26	6.21	2.64	23.08	16.36	27.83	10.89	13.47	15.83	15.64	1.4	1.01		ph	
1/21/18	10:04:00	F5	936	1	21.03	5.01	2.42	20.12	13.49	24.46	10.28	13.06	15.72	12.51	1.33	0.94		ph	
12/31/17	10:53:00	F5	936	1	23.98	5.99	2.75	21.94	14.69	27.27	11.21	13.89	17.09	13.9	1.71	1.03			
1/8/18	11:16:00	F5	936	2	22.71	5.77	2.83	19.06	12.53	25.05	11.82	13.75	16.53	13.68	1.56	0.85			
1/10/18	10:02:00	F5	938	1	23.15	7.11	2.49	25.34	17.44	29.21	11.06	14.4	17.07	15.7	1.68	1.03		ph	
1/8/18	11:19:00	F5	938	1	21.61	5.88	2.38	23.67	15.52	27.41	11.71	14.15	16.41	15.59	1.53	0.92			
11/5/17	11:34:00	F5	938	1	21.55	6.61	2.52	26.99	15.71	30.76	11.44	15.42	18.49	15.37	1.88	1.08			
2/11/18	9:55:00	F5	941	1	16.34	5.36	2.33	16.73	10.68	19.46	9.29	11.21	13.62	11.46	1.33	0.86		Wh	
1/21/18	10:30:00	F5	941	2	19.31	5.42	2.48	18.93	12.42	22.78	10.34	12.92	15.46	11.9	1.55	0.94		wh	
2/8/18	11:07:00	F5	941	1	19.64	5.36	2.4	20.2	12.86	24.32	10.58	12.34	14.52	12.19	1.35	0.92		wh	
12/15/17	9:58:00	F5	945	1	26.79	7.89	2.6	22.23	14.74	28.52	10.72	13.93	15.97	13.14	1.64	0.85			
1/21/18	10:33:00	F5	945	1	23.33	6.99	2.9	22.54	13.51	26.12	10.77	12.31	13.81	12.13	1.58	0.91		pgh	
1/8/18	11:25:00	F5	945	1	21.81	6.56	2.83	20.64	15.19	24.97	9.63	12.85	14.98	12.14	1.48	0.86			
1/24/18	10:21:00	F5	946	1	22.66	5.74	2.67	22.15	15.09	26.7	10.68	12.66	16.05	16.7	1.33	0.96		gh	
1/21/18	10:36:00	F5	946	2	23.13	6.61	2.62	23.95	15.13	27.85	11.46	13.97	16.3	16.77	1.82	1.09		gh	
1/8/18	11:28:00	F5	946	1	18.2	5.92	2.53	22.12	14.73	25.4	10.92	12.43	16.65	16.55	1.48	0.9			
4/18/18	10:59:00	F5	954	1	17.89	5.65	2.68	20.22	13.83	23.75	10.75	11.52	14.34	11.43	1.51	0.8		pgh	np
4/22/18	11:16:00	F5	954	1	20.19	5.99	2.49	21.47	14.16	25.25	10.07	12.75	15.66	13.58	1.42	0.92		pgh	
11/3/17	11:26:00	F5	954	1	21.59	6.17	2.38	23.09	15.58	26.22	11.41	12.72	16.92	14.54	1.8	1.1			
11/24/17	11:14:00	F5	961	1	21.72	6.39	2.46	22.21	14.32	26.11	10.99	13.09	15.48	12.26	1.64	0.99			
11/22/17	11:16:00	F5	961	1	23.93	7.44	2.42	24	14.38	28.36	12.05	13.77	16.69	13.7	1.94	1.02			
1/8/18	11:30:00	F5	961	1	22.3	6.58	2.13	23.11	14.79	27.31	12.38	12.59	16.17	13.82	1.58	0.94			
3/2/18	10:59:00	F5	962	1	17.1	6.41	2.31	20.46	13.11	22.63	10.38	12.02	14.12	14.04	1.38	0.94		gh	
2/23/18	11:24:00	F5	962	1	19.61	6.32	2.33	19.81	14.32	23.31	10.03	12.68	14.72	13.59	1.33	0.94		gh	
3/3/18	11:26:00	F5	962	1	17.63	6.26	2.46	19.76	12.48	23.02	10.35	12.42	14.91	14.14	1.59	1		gh	
1/21/18	10:43:00	F5	963	1	22.7	6.6	2.68	20.23	13.19	25.05	12.64	12.34	14.87	12.81	1.66	0.9		ph	
2/8/18	11:11:00	F5	963	1	23.51	6.17	2.67	21.49	14.41	27.15	13.56	13.05	14.83	14.12	1.75	0.97		Ph	
2/7/18	11:24:00	F5	963	1	24.73	6.96	2.54	21.15	14.69	26.1	12.54	12.53	15.23	11.93	1.6	0.84		ph	
1/21/18	10:46:00	F5	964	1	20.93	5.8	2.67	22.5	14.63	25.71	9.67	12.7	15.07	14.39	1.43	0.9		gh	
1/8/18	11:33:00	F5	964	1	20.5	6.65	2.52	21.83	15.06	25.12	11.22	12.3	14.99	14.92	1.55	0.89			
11/5/17	11:43:00	F5	964	1	20.94	6.97	2.37	25.22	14.6	26.51	10.87	13.87	15.64	14.52	1.64	0.95			
12/17/17	10:10:00	F5	966	1	26.5	7.38	2.63	19.09	12.22	25.77	11.75	12.66	15.74	9.62	1.41	0.96			
12/13/17	10:42:00	F5	966	1	24.8	7.29	2.85	22.77	14.56	26.86	11.89	14.02	16.47	14.47	1.59	0.93			
11/24/17	11:19:00	F5	966	1	24.72	7.12	2.97	24.12	14.06	26.81	13.58	13.5	17.23	14.26	1.75	0.97			
11/3/17	10:26:00	F5	968	1	20.82	7.63	2.24	21.4	14.97	26.52	10.04	13.5	15.4	12.95	1.47	0.72			
3/15/18	10:28:00	F5	968	1	20.57	7.43	2.44	19.91	13.51	25.17	10.97	11.74	13.34	12.21	1.52	1		wh	
3/24/18	11:32:00	F5	968	1	23.18	7.06	2.78	22.38	13.81	28.27	13.05	12.62	14.93	12.99	1.53	1.04		wh	
11/22/17	9:58:00	F5	970	1	19.85	6.63	2.55	22.4	13.53	26.05	11.21	11.49	14.61	10.77	1.85	0.83	sterile		
1/21/18	10:49:00	F5	970	1	21.57	7.48	2.52	23.91	15.89	28.08	11.54	13.72	15.37	12.66	1.55	1.01		ph	
1/8/18	11:36:00	F5	970	1	23.16	7.78	2.59	26.22	17.04	28.49	11.68	14.16	16.76	13.68	1.52	0.94			
1/21/18	11:01:00	F5	974	1	19.97	6.17	2.27	22.74	16.04	26.63	9.3	12.6	15.33	11.34	1.42	0.88		wh	
2/7/18	11:18:00	F5	974	1	21.54	6.79	2.41	24.26	16.33	27.48	8.3	13.97	16.27	12.78	1.59	0.95		wh	
1/8/18	11:22:00	F5	974	1	20.22	6.94	2.57	22.41	15.04	26.6	9.13	13.76	15.87	11.58	1.55	0.87			
1/24/18	10:24:00	F5	978	2	21.24	5.79	2.68	20.8	13.43	25.11	10.15	12.8	15.2	14.01	1.57	1.03		wh	
1/21/18	11:08:00	F5	978	2	20.88	5.21	2.65	19.54	13.09	24.42	11.14	13.15	15.03	12.9	1.45	1.06		wh	
11/24/17	11:23:00	F5	978	1	19.44	5.69	2.53	20.59	13.12	23.41	11.1	12.81	15.62	13.56	1.7	1.03			
1/30/18	9:46:00	F5	982	1	21.83	5.95	2.59	23.62	16.51	27.43	10.96	14.19	17.24	14.74	1.52	1.06		wh	
1/21/18	10:23:00	F5	982	1	22.89	6.8	2.56	22.73	15.19	27.84	10.85	14.99	17.81	15.39	1.66	1		wh	
2/7/18	11:16:00	F5	982	1	20.92	6.87	2.55	24.03	16.1	27.42	10.43	15.08	17.71	15.46	1.56	1.03		wh	
4/10/18	10:08:00	L	983	1	16.25	5.67	2.49	18.16	11.98	20.74	10.4	10.85	12.52	11.47	1.38	0.9		Gh	
4/4/18	10:09:00	L	983	1	17.54	5.13	2.45	17.84	10.77	21.68	10.93	10.71	13.59	11.71	1.49	0.99		gh	
12/9/17	11:37:00	L	983	1	14.87	5.3	2.38	16.97	11.79	18.83	10.85	9.51	11.84	10.02	1.56	0.9			
12/13/17	10:45:00	F5	987	1	16.97	6.32	2.18	21.55	13.56	24.93	9.24	10.89	13.87	12.04	1.44	1.03	sterile		
11/3/17	11:33:00	F5	987	1	19.83	7.2	2.43	25.28	15.9	27.11	11.39	13.26	16.15	13.06	1.8	0.99			
12/19/17	11:50:00	F5	987	1	18.7	6.37	2.17	21.75	14.09	24.36	9.65	11.35	13.55	12.07	1.6	0.96	sterile		
1/10/18	10:06:00	F5	992	1	20.27	5.49	2.51	21.5	13.34	24.38	11.21	11.93	14.31	12.75	1.48	1		ph	
12/1/17	11:13:00	F5	992	1	18.71	6.16	2.66	22.16	13.49	25.1	10.36	12.59	14.93	11.91	1.68	0.9			
1/8/18	11:43:00	F5	992	1	17.68	5.97	2.33	21.37	13.19	23.29	10.22	11.52	14.12	9.47	1.26	0.76			
2/7/18	11:10:00	F5	998	1	23	6.77	2.69	23.02	15.46	27.42	12.05	11.85	14.36	14.47	1.56	0.88		pgh	
1/21/18	11:11:00	F5	998	1	20.32	5.58	2.31	21.6	14.39	25.69	10.44	11.36	14.19	12.92	1.57	0.97		gh	
1/19/18	11:24:00	F5	998	1	20.59	5.68	2.53	21.49	14.54	25.35	11.27	11.76	13.87	12.94	1.67	0.94		gh	
3/2/18	10:04:00	F5	1002	1	18.12	5.07	2.61	19.28	12.47	21.89	11.49	11.29	12.91	11.53	1.38	0.87		ph	
12/7/17	10:18:00	F5	1002	1	20.26	5.65	2.51	20.09	13.44	25.18	10.32	12.27	15.18	12.87	1.45	0.99			
3/1/18	11:33:00	F5	1002	1	19.02	5.12	2.61	20.4	14.28	24.22	10.62	11.6	14.2	11.82	1.64	0.87		pgh	
1/10/18	9:07:00	F5	1003	1	24.4	6.26	2.51	24.21	14.15	28.6	11.42	14.15	16.5	16.24	1.47	0.94		ph	
4/10/18	10:12:00	F5	1003	1	25.79	5.82	2.85	23.54	15.97	28.15	12.05	14.73	16.97	15.51	1.51	1.05		Ph	
1/8/18	11:51:00	F5	1003	1	21.97	6.89	2.4	22.1	16.17	27.16	10.86	14.52	16.7	15.15	1.65	0.88			
11/3/17	10:30:00	F5	1010	1	20.31	7.17	2.39	21.96	11.64	25.08	9.46	12.54	15.94	13.3	1.61	0.86			
12/9/17	11:00:00	F5	1010	1	21.47	6.77	2.63	21.14	13.44	24.84	10.42	11.92	15.16	12.68	1.51	0.74			
11/26/17	11:06:00	F5	1010	1	20.18	6.17	2.36	16.98	9.74	21.47	9.74	11.18	14.75	13.06	1.48	0.94	no pllen		
12/11/17	10:53:00	F5	1011	1	21.62	6.6	2.34	26.49	15.42	29.41	10.7	13.58	16.64	13.11	1.64	0.74			
12/3/17	11:18:00	F5	1011	1	23.68	6.47	2.16	25.61	18.63	31.53	10.94	14.23	17.84	13.81	1.6	0.91			
11/24/17	11:37:00	F5	1011	1	21.75	6.12	2.58	23.06	15.54	27.61	10.02	12.88	15.72	13.2	1.48	0.92			
2/16/18	11:02:00	F5	1012	1	22.65	5.59	2.94	23.29	14.64	26.4	12.5	14.25	16.27	14.79	1.6	0.92		pgh	
2/8/18	11:17:00	F5	1012	1	22.75	6.55	2.82	23.63	15.58	27.3	12.54	13.07	15.55	13.57	1.53	1.01		ph	
1/8/18	11:46:00	F5	1012	1	21.43	6.83	2.78	23.92	14.49	27.15	11.74	13.52	16.5	13.9	1.78	0.93			
1/30/18	9:56:00	F5	1013	1	20.93	6.12	2.66	22.24	14.09	25.54	11.23	12.51	15.39	13.35	1.42	0.99		ph	
12/9/17	10:02:00	F5	1013	1	19.94	5.7	2.7	21.64	13.84	25.08	12.33	11.97	14.21	11.9	1.36	0.95			
2/8/18	11:26:00	F5	1013	1	20.13	5.55	2.72	23.11	16.19	26.05	12	12.82	15.39	14.31	1.5	1.04		ph	
11/3/17	10:34:00	F5	1015	1	20.8	6.68	2.6	22.7	14.78	25.88	11.97	13.58	17.15	15.12	1.88	1.07			
12/11/17	10:56:00	F5	1015	1	24.1	6.54	2.56	23.91	15.04	28.05	11.87	13.43	16.1	14.41	1.6	1			
12/3/17	11:22:00	F5	1015	1	24.9	7.69	2.41	22.95	16.6	29.63	13.48	14.73	18.55	15.28	1.87	1.08			
1/10/18	9:14:00	F5	1017	1	26.14	7.3	2.6	26.08	15.71	31.03	10.91	15.53	18.63	14.31	1.46	0.93		ph	
3/9/18	9:32:00	F5	1017	1	24.88	6.01	2.66	23.53	14.21	28.8	13.49	14.21	16.33	14.23	1.48	0.94		Ph	
3/7/18	10:33:00	F5	1017	1	25.2	6.22	2.61	24.87	16.53	30.05	12.77	15.39	17.09	13.59	1.38	0.9		Ph	
1/10/18	9:17:00	F5	1018	2	20.51	5.77	2.19	20.25	13.39	23.66	9.65	13.05	13.86	14.48	1.5	1.12		ph	
1/15/18	9:17:00	F5	1018	1	21.51	6.53	2.4	19	12.07	23.83	10.48	12.29	14.27	13.16	1.55	0.91		Pgh	
11/11/17	10:46:00	F5	1018	1	16.52	6.38	2.44	21.99	13.89	23.84	11.46	13.76	15.72	14.26	1.57	1			
11/16/17	11:16:00	F5	1019	1	20.63	5.73	2.53	20.89	12.52	24.31	10.98	13.08	16.07	13.64	1.68	0.96			
12/15/17	11:43:00	F5	1019	1	23.49	6.31	2.55	22.69	15.46	27.55	10.34	13.98	17.19	13.46	1.57	1.04			
12/19/17	11:53:00	F5	1019	1	23.74	6.48	2.61	23.9	13.88	28.06	11.05	13.82	17.55	14.76	1.47	1.05			
11/3/17	10:38:00	F5	1021	1	23.34	7.78	2.4	24.4	16.02	27.62	9.98	15.2	18.45	15.44	1.69	0.99			
11/24/17	11:40:00	F5	1021	1	22.69	6.78	2.68	22.61	13.46	24.81	10.55	13.34	16.19	13.38	1.75	1.02			
12/15/17	11:47:00	F5	1021	1	24.04	7.15	2.55	25.35	16.93	28.25	11.12	14.08	17.57	14.66	1.71	1.06			
12/3/17	11:26:00	F5	1022	1	27.13	7.12	2.41	26.89	16.95	32.06	11.41	15.18	17.49	17.31	1.73	0.93			
11/18/17	11:39:00	F5	1022	1	19.44	6.36	2.31	21.19	11.68	24.61	11.24	11.1	14.71	15.14	1.75	1.11			
11/3/17	11:41:00	F5	1022	1	24.09	7.14	2.43	25.35	17.5	30.35	10.94	14.12	18.17	17.18	2.01	0.91			
1/10/18	9:20:00	F5	1024	2	24.08	5.99	2.61	23.33	14.79	27.15	11.56	15.01	17.43	15.81	1.47	1.06		ph	
12/17/17	9:54:00	F5	1024	1	27.08	6.73	2.54	23.44	15.95	29.79	12.28	15.5	18.44	15.84	1.39	1.01			
1/8/18	11:48:00	F5	1024	1	25.77	7.27	2.36	23.69	14.96	29.08	11.95	15.96	18.38	15.14	1.37	0.92			
11/3/17	10:43:00	F5	1025	1	21.64	7.65	2.13	22.25	15.51	26.08	12.14	13.58	16.15	12.69	1.87	1.06			
12/13/17	10:49:00	F5	1025	1	22.29	6.6	2.53	22.62	15.07	26.47	10.68	12.62	14.95	12.42	1.45	0.99			
12/11/17	10:59:00	F5	1025	1	19.85	6.12	2.49	21.48	13.75	24.08	10.99	11.66	13.75	12.24	1.73	0.99	sterile		
12/13/17	10:52:00	F5	1027	1	17.16	6.05	2.7	21.07	13.44	23.01	9.85	12.19	14.87	14.07	1.68	0.83			
12/11/17	11:02:00	F5	1027	1	19.4	6.35	2.47	22.97	14.02	25.39	10.5	12.69	15.32	14.65	1.53	0.97			
11/24/17	11:44:00	F5	1027	1	17.89	5.85	2.35	19.2	13.05	22.94	9.15	11.09	13.37	12.3	1.65	0.96	sterile		
11/28/17	10:30:00	F5	1028	1	19.31	5.01	2.64	20.49	14.07	24.54	11.34	12.43	14.84	14.13	1.82	1.03	"sterile, anthers not developed"		
11/3/17	10:47:00	F5	1028	1	23.27	5.91	2.58	22.66	16.24	27.68	11.59	14.21	18.12	15.81	1.95	1.08			
11/24/17	11:47:00	F5	1028	1	22.46	5.48	2.52	22.51	14.45	26.66	11.56	14.39	16.67	15.09	1.52	1.03			
11/3/17	11:46:00	F5	1031	1	24.55	6.7	2.46	24.75	15.94	27.88	11.69	15.27	17.23	13.61	1.96	0.89			
11/5/17	11:47:00	F5	1031	1	23.81	7.53	2.37	25.93	15.68	29.38	11.25	15.15	19.3	14.23	2	1.1			
12/15/17	11:50:00	F5	1031	1	22.92	7.39	2.58	23.66	14.39	27.05	11.76	11.9	15.39	12.68	1.92	0.9	np		
12/13/17	10:55:00	F5	1032	1	24.62	7.38	2.6	26.28	13.98	28.88	12.07	13.81	16.98	15.25	1.74	0.94			
12/9/17	11:03:00	F5	1032	1	24.21	7.74	2.64	24.14	13.88	27.97	10.71	12.71	16.57	15.36	1.83	0.95	np		
11/26/17	11:10:00	F5	1032	1	24.56	8.71	2.53	24.7	14.78	28.74	11.82	14.45	17.33	16.42	1.96	0.94			
3/6/18	9:34:00	F5	1035	1	21.77	6.24	2.5	22.28	15.25	25.84	12.18	13.35	15.19	11.61	1.62	0.92		ph	
12/11/17	9:59:00	F5	1035	1	23.54	6.41	2.89	19.79	12.91	24.94	11.87	12.66	14.85	12.19	1.43	1.05			
12/15/17	11:53:00	F5	1035	1	25.48	7.15	2.9	21.98	14.82	26.54	11.2	13.04	15.98	12.54	1.62	0.99			
11/24/17	9:48:00	F5	1036	1	19.72	6.45	2.62	23.81	11.85	25.16	10.35	13.71	16.21	13.5	1.68	0.86			
12/9/17	11:07:00	F5	1036	1	24.24	7.05	2.61	21.94	14.44	27.7	11.91	13.52	16.4	13.98	1.75	0.94			
11/16/17	11:20:00	F5	1036	1	25.31	6.87	2.58	25.91	13.96	29.08	13.03	14.12	18.34	15.84	1.91	0.95			
12/3/17	9:57:00	F5	1040	1	24.11	7.11	2.46	26.59	16.58	29.14	12.41	14.28	17.31	16.48	1.6	1.05			
11/16/17	11:24:00	F5	1040	1	25.08	6.26	2.78	26.53	13.84	28.2	12.03	14.4	17.11	16.47	1.73	1.03			
12/15/17	11:56:00	F5	1040	1	24.23	7.97	2.8	24.72	15.96	28.54	13.25	13.24	16.44	16.07	1.67	1			
12/9/17	11:40:00	F5	1041	1	22.41	6.5	2.48	21.16	14.65	27.31	10.72	12.8	17.24	12.75	1.77	0.97			
12/19/17	11:57:00	F5	1041	2	30.13	7.38	2.9	27.09	16.94	32.74	14.08	16.16	19.11	14.9	1.88	1.06			
12/15/17	11:59:00	F5	1041	1	26.75	7.41	2.89	25.34	15.65	30.53	11.49	15.07	18.23	13.66	1.66	1.12			
11/7/17	10:37:00	F5	1042	1	25.15	6.61	2.76	24.83	15.32	28.56	11.31	13.64	16.73	14.19	1.81	1.25			
12/11/17	11:06:00	F5	1042	1	24.98	7.43	2.25	25.94	15.27	28.4	11.4	13.27	15.79	14.19	1.67	0.93			
12/9/17	11:44:00	F5	1042	1	24.79	7.56	2.49	21.52	15.3	27.64	11.17	12.87	15.18	13.6	1.42	0.96			
12/11/17	11:09:00	F5	1043	1	22.58	6.37	2.46	23.03	14.85	27.14	10.35	13.19	16.49	13.84	1.7	0.97			
11/9/17	11:24:00	F5	1043	1	23.73	6.16	2.18	24.95	16.28	29.13	11.12	14.46	16.64	13.54	1.85	0.87			
12/9/17	11:48:00	F5	1043	1	22.67	6.3	2.28	23.45	15.38	27.88	10.93	13.03	16.48	13.37	1.53	0.91			
12/17/17	10:13:00	F5	1044	1	19.51	6.13	2.42	20.36	13.3	24.04	11.14	11.47	14.94	14.21	1.81	1.05			
12/15/17	11:27:00	F5	1044	1	18.44	6.1	2.84	19.63	12.8	23.23	11.7	12.16	15.32	15.4	1.78	0.98			
12/9/17	11:51:00	F5	1044	1	19.82	5.3	2.79	19.36	13.56	22.89	12.6	11.57	14.89	13.44	1.59	0.92			
1/10/18	9:23:00	F5	1045	1	22.97	6.53	2.5	22.88	16.15	26.98	11.49	14.43	16.59	15.08	1.66	1.05		ph	
11/13/17	9:51:00	F5	1045	1	21.31	6.08	2.46	23.88	14.97	26.15	13.12	14.01	16.64	15.08	1.8	1.11			
2/8/18	11:40:00	F5	1045	1	21.43	6.04	2.46	22.33	14.51	25.93	10.51	14.69	17.28	14.42	1.67	1.07		ph	
3/28/18	10:19:00	F5	1047	1	24.06	6.39	2.67	23.3	16.11	28.24	10.23	13.83	16.7	14.38	1.73	0.85		ph	
3/13/18	11:08:00	F5	1047	1	22.44	6.58	2.62	22.13	13.98	25.84	10.9	12.58	15.12	13.73	1.48	0.96		ph	
11/18/17	11:43:00	F5	1047	1	17.4	6.25	2.56	19.99	12.21	23.53	9.94	11.46	14.81	12.35	1.94	0.97			
3/13/18	10:32:00	F5	1049	1	21.7	7.33	2.46	20.28	14.28	25.03	10.68	14.34	15.88	13.49	1.66	1.01		gh	
3/7/18	10:41:00	F5	1049	1	19.67	6.61	2.2	19.88	13.82	23.93	9.99	13.3	13.88	12.68	1.45	0.96		Pgh	
3/9/18	11:05:00	F5	1049	1	19.57	5.64	2.43	19.07	12.24	22.79	10.39	11.92	13.84	11.24	1.51	0.98		pgh	
3/15/18	10:37:00	F5	1050	1	21.34	5.97	2.66	22.06	14.17	26.54	11.34	13.9	16.14	13.16	1.22	0.9		gh	
3/11/18	11:16:00	F5	1050	1	20.14	6.38	2.39	21.81	14.46	25.83	10.85	12.47	16.03	13.16	1.26	1.01		gh	
11/16/17	11:29:00	F5	1050	1	18.41	5.71	2.31	21.88	14.7	24.97	11.07	13.69	15.7	13.14	1.42	1.12			
1/10/18	9:29:00	F5	1051	1	19.89	6.2	2.31	23.21	13.02	25.87	9.37	12.05	15.03	13.24	1.5	1.02		ph	
3/28/18	10:22:00	F5	1051	1	21.53	5.81	2.48	21.94	14.77	25.81	9.56	11.32	14.87	11.78	1.46	0.9		ph	
11/11/17	10:54:00	F5	1051	1	20.26	6.33	2.83	23.77	15.99	26.1	11.21	12.04	15.4	14.02	1.81	0.99			
2/28/18	10:40:00	F5	1052	1	23.29	6.25	2.81	23.38	16.02	28.56	11.82	13.64	16.41	12.41	1.71	0.85		Wh	
2/23/18	11:30:00	F5	1052	1	21.6	6.56	2.61	21.52	15.06	25.58	11.05	13.27	15.59	14.74	1.41	0.91		ph	
12/9/17	11:55:00	F5	1052	1	20.79	6.64	2.57	22.11	15.6	26.11	10.58	13.22	15.99	15.58	1.96	0.87			
1/10/18	9:32:00	C	1053	1	25.55	6.79	2.59	23.21	14.58	27.56	9.78	14.37	17.42	16.08	1.46	1.11		ph	
3/15/18	9:43:00	C	1053	1	26.04	7.93	2.62	24.98	15.08	30.07	11.57	15.87	18.97	14.65	1.48	1.09		Ph	
12/15/17	10:02:00	C	1053	1	27.6	7.89	2.6	26.54	15.44	31.9	10.9	16.22	19.21	15.79	1.46	1.11			
11/28/17	10:34:00	F5	1056	1	20.15	6.28	2.65	23.09	12.71	24.87	12.23	13.73	16.74	14.48	1.75	0.88			
11/11/17	10:58:00	F5	1056	1	18.58	8.17	2.45	23.44	14.61	25.18	11.96	13.99	16.81	15.26	1.89	1.24			
12/9/17	11:11:00	F5	1056	1	24.4	7.8	3.28	22.23	15.92	27.55	12.34	13.13	16.3	14.25	1.68	0.81			
5/22/18	9:49:00	F5	1058	1	21.33	5.57	2.68	19.24	11.35	23.4	9.23	11.08	13.25	8.7	1.43	1		ph	
12/15/17	10:05:00	F5	1058	1	21.83	5.78	2.85	20.74	11.95	23.96	11.28	11.51	14.46	11.14	1.73	1.02			
