image,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,Top_out_dia,Top_in_dia,Bottom_out_dia,Nec_H1,Nec_H2,Nec_H3,Nec_H4,Ov_H1,Ov_H2,Nec_H_avg,Ov_H_avg,Top_out_rad,Top_in_rad,Nec_thickness,Bottom_out_rad,Bottom_in_rad,Bottom_in_rad_A,Bottom_in_rad_B,Bottom_in_rad_C,Bottom_in_rad_D,FVol_A,FVol_B,FVol_C,FVol_C1,FVol_C2,FVol_C3,FVol_C4,CVol_A,CVol_B,Frustrum_Vol,Frustrum_Vol_A,Frustrum_Vol_B,Frustrum_Vol_C,Frustrum_Vol_D,Cylinder_Vol
0419,2.128,2.18,2.099,1.768,3.478,1.594,3.542,2.087,2.255,1.733,2.383,0.933,3.101,0.939,3.374,1.577,1.379,1.119,1.414,0.412,0.447,0.51,0.493,1.247,1.148,0.4655,1.1975,0.6895,0.5595,0.13,0.707,0.577,0.707,0.642,0.6745,0.69075,0.487470460082,1.46273575,0.96880075,1.20845575,1.08440325,1.14537325,1.1766504375,1.46241138025,0.16237,0.240778721701,0.12395398859,0.184425917839,0.154704843888,0.139458138907,0.237451735811
0420,2.238,1.959,2.162,1.646,3.287,1.588,3.287,1.925,2.284,1.623,2.423,0.875,3.038,0.841,3.217,1.606,1.125,0.933,1.049,0.313,0.336,0.319,0.337,1.084,1.084,0.32625,1.084,0.5625,0.4665,0.096,0.5245,0.4285,0.5245,0.4765,0.5005,0.5125,0.341648201078,0.88653775,0.60112975,0.73740175,0.66696175,0.70160575,0.71935975,1.02494460323,0.098784,0.0975091297732,0.050952046116,0.0750177453999,0.0631816851217,0.0571160629598,0.101248127686
0421,2.238,2.093,2.151,1.687,3.565,1.519,3.548,1.965,2.249,1.635,2.377,0.846,3.229,0.829,3.472,1.501,1.414,1.223,1.31,0.406,0.458,0.464,0.446,1.247,1.136,0.4435,1.1915,0.707,0.6115,0.0955,0.655,0.5595,0.655,0.60725,0.631125,0.6430625,0.464432113956,1.391959,1.02910675,1.20348975,1.1140181875,1.15818395312,1.18069434766,1.39329634187,0.12591675,0.168520237521,0.0875311721931,0.129084639104,0.10857263921,0.0981180890921,0.175439347155
0422,2.22,1.994,2.203,1.646,3.42,1.623,3.42,1.965,2.296,1.623,2.429,0.916,3.101,0.846,3.328,1.641,1.217,1.032,1.2,0.348,0.371,0.324,0.342,1.078,1.119,0.34625,1.0985,0.6085,0.516,0.0925,0.6,0.5075,0.6,0.55375,0.576875,0.5884375,0.362592152102,1.09537225,0.78568225,0.935856,0.8586300625,0.896708265625,0.916148441406,1.08777645631,0.10401625,0.112291163584,0.0578393403827,0.0858408592589,0.0720340016397,0.0649851464659,0.113146427823
0423,2.128,2.168,2.064,1.629,3.467,1.554,3.455,2.151,2.22,1.623,2.429,0.829,3.125,0.806,3.368,1.559,1.403,1.148,1.327,0.539,0.545,0.592,0.597,1.339,1.345,0.56825,1.342,0.7015,0.574,0.1275,0.6635,0.536,0.6635,0.59975,0.631625,0.6475625,0.595070008467,1.39777975,0.924436,1.15055725,1.0334325625,1.09097889063,1.12051406641,1.7852100254,0.16262625,0.281672669321,0.147114695168,0.216812083951,0.182567989986,0.164992492684,0.290322011894
0424,2.209,2.058,2.151,1.641,3.414,1.571,3.357,2.023,2.249,1.629,2.342,0.748,3.148,0.701,3.339,1.6,1.263,1.09,1.148,0.417,0.429,0.423,0.452,1.31,1.322,0.43025,1.316,0.6315,0.545,0.0865,0.574,0.4875,0.574,0.53075,0.552375,0.5631875,0.450556746402,1.09074925,0.80036875,0.939331,0.8679793125,0.903187515625,0.921142347656,1.35167023921,0.10176725,0.130832893299,0.0682225140659,0.100370498236,0.0845072047896,0.0764175340874,0.137555763151
0425,2.11,2.191,2.023,1.71,3.443,1.594,3.461,2.122,2.168,1.687,2.4,0.696,3.096,0.678,3.345,1.565,1.42,1.177,1.351,0.481,0.504,0.557,0.528,1.495,1.444,0.5175,1.4695,0.71,0.5885,0.1215,0.6755,0.554,0.6755,0.61475,0.645125,0.6603125,0.541924732744,1.44000525,0.97927725,1.20016425,1.0860301875,1.14217457813,1.17093875391,1.62577419823,0.15776775,0.249679898268,0.129975769826,0.191827841143,0.161401807259,0.145813788986,0.256494737263
0426,2.081,2.012,2.087,1.635,3.507,1.641,3.49,2.064,2.232,1.635,2.441,0.771,3.084,0.736,3.368,1.646,1.42,1.136,1.409,0.377,0.377,0.418,0.423,1.241,1.328,0.39875,1.2845,0.71,0.568,0.142,0.7045,0.5625,0.7045,0.6335,0.669,0.68675,0.41757002354,1.50061525,0.95853025,1.21910025,1.08377425,1.150177,1.1843235625,1.25271007062,0.181476,0.22635844621,0.117552225177,0.174060306182,0.146332508302,0.132073927395,0.227336812776
0427,2.22,1.936,2.157,1.583,3.397,1.484,3.357,1.878,2.255,1.565,2.446,0.794,3.107,0.73,3.299,1.484,1.24,1.044,1.137,0.353,0.371,0.394,0.394,1.142,1.148,0.378,1.145,0.62,0.522,0.098,0.5685,0.4705,0.5685,0.5195,0.544,0.55625,0.395840674352,1.06006225,0.73945525,0.89243325,0.81354325,0.852388,0.8722605625,1.18752202306,0.111916,0.126909291082,0.066354376401,0.0975822472007,0.0822059151656,0.0743395466245,0.132902714732
0428,2.162,2.0,2.104,1.577,3.426,1.559,3.409,1.988,2.232,1.577,2.383,0.864,3.067,0.841,3.328,1.571,1.322,1.096,1.247,0.423,0.423,0.417,0.429,1.136,1.147,0.423,1.1415,0.661,0.548,0.113,0.6235,0.5105,0.6235,0.567,0.59525,0.609375,0.442964564156,1.23780675,0.84066825,1.03073425,0.932509,0.9808235625,1.00557939063,1.32889369247,0.136617,0.175918282562,0.0917257797112,0.135236084767,0.113834445646,0.102868491031,0.181549469584
0429,2.255,2.18,2.226,1.71,3.588,1.612,3.577,2.104,2.348,1.646,2.47,0.864,3.217,0.829,3.414,1.629,1.362,1.066,1.322,0.47,0.534,0.475,0.492,1.316,1.275,0.49275,1.2955,0.681,0.533,0.148,0.661,0.513,0.661,0.587,0.624,0.6425,0.516006593352,1.350823,0.820687,1.073323,0.941529,1.006057,1.03934775,1.54801978006,0.179672,0.273553671373,0.143191829655,0.211198402619,0.177901529164,0.160723282666,0.278135809922
0430,2.151,2.191,2.168,1.687,3.525,1.658,3.496,2.162,2.255,1.612,2.388,0.875,3.096,0.835,3.351,1.652,1.357,1.096,1.345,0.504,0.579,0.51,0.504,1.316,1.327,0.52425,1.3215,0.6785,0.548,0.1305,0.6725,0.542,0.6725,0.60725,0.639875,0.6561875,0.548993316215,1.36890975,0.891084,1.12109025,1.0018295625,1.06039551563,1.09047678516,1.64697994864,0.16005825,0.262323143065,0.136051249128,0.201524569452,0.169372252629,0.152857836713,0.263612728365
0431,2.087,2.197,2.122,1.699,3.472,1.67,3.443,2.174,2.249,1.646,2.394,0.916,3.148,0.887,3.328,1.681,1.35,1.079,1.356,0.498,0.551,0.493,0.504,1.281,1.287,0.5115,1.284,0.675,0.5395,0.1355,0.678,0.5425,0.678,0.61025,0.644125,0.6610625,0.535641547437,1.372959,0.87804525,1.11652525,0.9926951875,1.05346270313,1.08470709766,1.60692464231,0.16456475,0.265096366898,0.137356570665,0.203685096962,0.171135490859,0.154399695023,0.264443152031
0432,2.157,2.075,2.075,1.571,3.513,1.554,3.507,2.058,2.243,1.554,2.429,0.794,3.171,0.771,3.397,1.548,1.438,1.154,1.35,0.504,0.521,0.51,0.504,1.281,1.287,0.50975,1.284,0.719,0.577,0.142,0.675,0.533,0.675,0.604,0.6395,0.65725,0.533808951722,1.457911,0.924559,1.178029,1.046253,1.11088075,1.1441398125,1.60142685517,0.184032,0.284708072019,0.149403517026,0.219746725448,0.185247853968,0.16749386868,0.29471378701
0433,2.012,2.093,1.919,1.519,3.414,1.53,3.368,2.104,2.11,1.536,2.272,0.765,3.078,0.725,3.281,1.53,1.495,1.171,1.356,0.574,0.557,0.574,0.574,1.328,1.379,0.56975,1.3535,0.7475,0.5855,0.162,0.678,0.516,0.678,0.597,0.6375,0.65775,0.596640804794,1.52524525,0.91118425,1.19946325,1.04876275,1.12247275,1.1605579375,1.78992241438,0.215946,0.366373849233,0.194374834667,0.28428890227,0.240310508549,0.217587331628,0.386526585696
0434,2.087,2.122,1.977,1.623,3.449,1.519,3.426,2.058,2.151,1.606,2.365,0.742,3.142,0.713,3.345,1.536,1.472,1.194,1.339,0.499,0.516,0.522,0.539,1.38,1.345,0.519,1.3625,0.736,0.597,0.139,0.6695,0.5305,0.6695,0.6,0.63475,0.652125,0.543495529071,1.48267825,0.95454775,1.20433075,1.074609,1.1382623125,1.17099464063,1.63048658721,0.185287,0.287036565516,0.151280621778,0.221783812926,0.187188522172,0.16939864818,0.302107968285
0435,2.191,2.197,2.046,1.652,3.496,1.6,3.467,2.075,2.191,1.641,2.301,0.771,3.177,0.748,3.403,1.583,1.45,1.212,1.276,0.545,0.556,0.492,0.475,1.426,1.327,0.517,1.3765,0.725,0.606,0.119,0.638,0.519,0.638,0.5785,0.60825,0.623125,0.541401133969,1.395219,0.951111,1.160908,1.05246925,1.1058035625,1.13313451563,1.62420340191,0.158389,0.240440574805,0.126856241101,0.185565103317,0.156689846051,0.141892837036,0.257255952624
0436,2.174,2.186,2.052,1.67,3.53,1.565,3.53,2.093,2.191,1.646,2.336,0.783,3.072,0.742,3.432,1.554,1.478,1.241,1.356,0.516,0.54,0.539,0.528,1.403,1.351,0.53075,1.377,0.739,0.6205,0.1185,0.678,0.5595,0.678,0.61875,0.648375,0.6631875,0.555800100298,1.506847,1.04523025,1.26540325,1.1518061875,1.20772707813,1.23634575391,1.66740030089,0.16110075,0.256566635949,0.134194460466,0.197331719197,0.166250882579,0.15034461971,0.268619439024
0437,2.22,2.093,2.087,1.606,3.507,1.606,3.513,2.18,2.214,1.6,2.47,0.829,3.188,0.794,3.438,1.571,1.42,1.224,1.293,0.487,0.493,0.609,0.574,1.264,1.386,0.54075,1.325,0.71,0.612,0.098,0.6465,0.5485,0.6465,0.5975,0.622,0.63425,0.56627207581,1.38107725,1.01107825,1.18816425,1.09722025,1.142092,1.1649780625,1.69881622743,0.129556,0.209520101777,0.109241244961,0.160740292623,0.135330673605,0.122370935486,0.220091835161
0438,2.116,2.162,2.006,1.67,3.467,1.565,3.432,2.11,2.151,1.646,2.359,0.759,3.107,0.707,3.362,1.583,1.461,1.211,1.316,0.492,0.516,0.527,0.545,1.403,1.403,0.52,1.403,0.7305,0.6055,0.125,0.658,0.533,0.658,0.5955,0.62675,0.642375,0.544542726622,1.44726325,0.97345075,1.19801325,1.08182575,1.1389429375,1.16823395313,1.63362817987,0.167,0.258011150658,0.135727274611,0.19899633266,0.167893583642,0.151943374128,0.272815906038
0439,2.162,2.214,2.174,1.652,3.548,1.629,3.536,2.191,2.296,1.635,2.423,0.945,3.183,0.945,3.414,1.635,1.374,1.118,1.374,0.562,0.579,0.556,0.562,1.269,1.246,0.56475,1.2575,0.687,0.559,0.128,0.687,0.559,0.687,0.623,0.655,0.671,0.591404817038,1.415907,0.937443,1.168483,1.048867,1.107651,1.137811,1.77421445111,0.159488,0.282965914379,0.146327745451,0.217069224046,0.182304083281,0.164467313999,0.282965914379
0440,2.191,1.977,2.122,1.571,3.467,1.507,3.414,1.907,2.272,1.571,2.446,0.817,3.142,0.794,3.362,1.513,1.345,1.09,1.223,0.406,0.406,0.394,0.4,1.16,1.113,0.4015,1.1365,0.6725,0.545,0.1275,0.6115,0.484,0.6115,0.54775,0.579625,0.5955625,0.420449816805,1.23742225,0.795061,1.00422475,0.8955788125,0.948885765625,0.976301253906,1.26134945042,0.15523125,0.185990706524,0.0980478461545,0.143728010673,0.121315111997,0.109788274972,0.195800851875
0441,2.139,1.983,2.081,1.594,3.374,1.548,3.345,1.959,2.203,1.594,2.354,0.812,3.038,0.771,3.258,1.577,1.293,1.055,1.206,0.389,0.389,0.382,0.411,1.171,1.188,0.39275,1.1795,0.6465,0.5275,0.119,0.603,0.484,0.603,0.5435,0.57325,0.588125,0.411286838232,1.17141075,0.76782225,0.95994775,0.86034475,0.9092611875,0.934383203125,1.2338605147,0.139706,0.165990638112,0.0869719486732,0.127937351622,0.107818664705,0.0974863103282,0.172377717066
0442,2.238,1.913,2.168,1.53,3.397,1.513,3.339,1.925,2.284,1.536,2.394,0.777,3.084,0.719,3.322,1.525,1.229,1.038,1.101,0.383,0.377,0.4,0.412,1.136,1.206,0.393,1.171,0.6145,0.519,0.0955,0.5505,0.455,0.5505,0.50275,0.526625,0.5385625,0.41154863762,1.01894275,0.712531,0.85812075,0.7830458125,0.820013265625,0.838924503906,1.23464591286,0.10824925,0.126103338263,0.0661860749994,0.0970830632469,0.081869158277,0.0740862639267,0.133649494083
0443,2.22,2.023,2.214,1.571,3.507,1.507,3.507,1.919,2.342,1.612,2.441,0.748,3.165,0.701,3.391,1.554,1.293,1.049,1.287,0.452,0.411,0.365,0.412,1.275,1.218,0.41,1.2465,0.6465,0.5245,0.122,0.6435,0.5215,0.6435,0.5825,0.613,0.62825,0.429350995991,1.24807725,0.82058925,1.02670825,0.91992775,0.97238775,0.9993154375,1.28805298797,0.142862,0.183542398574,0.0950450006314,0.140891314659,0.118367561409,0.106806131961,0.184013825968
0444,2.214,2.133,2.104,1.594,3.455,1.525,3.414,2.081,2.272,1.623,2.51,0.771,3.078,0.748,3.357,1.542,1.351,1.085,1.2,0.539,0.51,0.539,0.556,1.362,1.333,0.536,1.3475,0.6755,0.5425,0.133,0.6,0.467,0.6,0.5335,0.56675,0.583375,0.561297887441,1.22160025,0.76574275,0.97980625,0.86835225,0.9229736875,0.951113578125,1.68389366232,0.161994,0.255871851724,0.135718461396,0.198277356143,0.167618458665,0.151823597504,0.272780669935
0445,2.203,1.93,2.139,1.577,3.391,1.501,3.386,1.925,2.284,1.559,2.423,0.922,3.107,0.881,3.281,1.519,1.252,0.997,1.183,0.353,0.371,0.406,0.424,1.008,1.044,0.3885,1.026,0.626,0.4985,0.1275,0.5915,0.464,0.5915,0.52775,0.559625,0.5755625,0.40683624864,1.11202725,0.69510225,0.89323725,0.7901056875,0.840655453125,0.866692347656,1.22050874592,0.14337375,0.169620202964,0.0890117028399,0.130969360844,0.110403883827,0.09981113133,0.17498891581
0446,2.238,2.012,2.168,1.594,3.414,1.548,3.362,2.012,2.296,1.594,2.441,0.742,3.136,0.725,3.333,1.542,1.246,1.037,1.124,0.418,0.418,0.47,0.464,1.27,1.287,0.4425,1.2785,0.623,0.5185,0.1045,0.562,0.4575,0.562,0.50975,0.535875,0.5489375,0.463384916404,1.054099,0.71536225,0.87608325,0.7929926875,0.833855453125,0.854798722656,1.39015474921,0.11928675,0.156965500582,0.0824898134324,0.12099272679,0.102057537557,0.0923527423563,0.165827042031
0447,2.22,2.029,2.139,1.716,3.357,1.612,3.38,1.971,2.29,1.681,2.441,0.881,3.049,0.846,3.275,1.606,1.218,0.985,1.16,0.313,0.348,0.365,0.359,1.148,1.125,0.34625,1.1365,0.609,0.4925,0.1165,0.58,0.4635,0.58,0.52175,0.550875,0.5654375,0.362592152102,1.060501,0.68566225,0.86460625,0.7717411875,0.817325453125,0.840753785156,1.08777645631,0.12832475,0.135913589054,0.0710298989879,0.104702041855,0.0881735448799,0.0796786155486,0.139588641811
0448,2.104,1.971,2.052,1.588,3.391,1.548,3.386,1.901,2.226,1.583,2.423,0.98,3.09,0.887,3.252,1.559,1.339,1.026,1.282,0.383,0.388,0.342,0.353,0.991,1.014,0.3665,1.0025,0.6695,0.513,0.1565,0.641,0.4845,0.641,0.56275,0.601875,0.6214375,0.383797902514,1.28826075,0.74645775,1.002883,0.8685473125,0.934184390625,0.968151003906,1.15139370754,0.18506125,0.207942854976,0.109527381874,0.161085136969,0.135893764058,0.122857449125,0.21307835876
0449,2.278,1.925,2.238,1.577,3.432,1.571,3.374,1.948,2.383,1.583,2.394,0.904,3.159,0.87,3.328,1.606,1.194,0.945,1.096,0.348,0.342,0.342,0.377,1.021,1.078,0.35225,1.0495,0.597,0.4725,0.1245,0.548,0.4235,0.548,0.48575,0.516875,0.5324375,0.368875337409,0.983869,0.60271225,0.78249025,0.6887261875,0.734639453125,0.758322660156,1.10662601223,0.13315275,0.140599324762,0.0742836543533,0.108870904545,0.0919346331958,0.0831984822112,0.14735029675
0450,2.226,2.157,2.151,1.588,3.646,1.438,3.606,2.122,2.301,1.6,2.406,0.806,3.2,0.73,3.432,1.548,1.495,1.131,1.38,0.569,0.557,0.574,0.684,1.351,1.392,0.596,1.3715,0.7475,0.5655,0.182,0.69,0.508,0.69,0.599,0.6445,0.66725,0.624129740513,1.55063125,0.86512825,1.18608525,1.01732575,1.09963525,1.1423426875,1.87238922154,0.238966,0.427842809511,0.227524000385,0.332851823329,0.281480016452,0.254825034568,0.447437362714
0451,2.162,2.099,2.064,1.571,3.542,1.484,3.542,2.145,2.22,1.565,2.452,0.829,3.084,0.777,3.409,1.559,1.478,1.189,1.38,0.528,0.534,0.586,0.661,1.27,1.368,0.57725,1.319,0.739,0.5945,0.1445,0.69,0.5455,0.69,0.61775,0.653875,0.6719375,0.604494786428,1.532131,0.97530025,1.23973525,1.1022976875,1.16971145312,1.20439709766,1.81348435928,0.19269075,0.336601285298,0.176751706449,0.259831996439,0.219080726586,0.198113435303,0.349441661304
0452,2.203,2.029,2.122,1.629,3.467,1.49,3.496,1.925,2.278,1.583,2.412,0.643,3.246,0.597,3.38,1.501,1.345,1.102,1.293,0.4,0.446,0.424,0.435,1.386,1.328,0.42625,1.357,0.6725,0.551,0.1215,0.6465,0.525,0.6465,0.58575,0.616125,0.6313125,0.446367956198,1.30498975,0.868501,1.07778475,0.9694523125,1.02269589062,1.05000966016,1.33910386859,0.14865525,0.194834591241,0.101417031488,0.149773160205,0.126006933056,0.113814941575,0.199064820362
0453,2.017,2.139,2.052,1.6,3.351,1.571,3.409,2.116,2.186,1.652,2.296,0.823,3.061,0.736,3.264,1.606,1.299,1.078,1.392,0.539,0.487,0.51,0.545,1.316,1.38,0.52025,1.348,0.6495,0.539,0.1105,0.696,0.5855,0.696,0.64075,0.668375,0.6821875,0.54480452601,1.35831825,0.94891575,1.150081,1.0464458125,1.09750026562,1.12359984766,1.63441357803,0.13132925,0.22304433496,0.113448596284,0.169909515488,0.142094818352,0.127875647935,0.214646309393
0454,2.145,1.919,2.087,1.623,3.374,1.542,3.391,1.867,2.226,1.629,2.412,0.864,3.072,0.841,3.299,1.559,1.287,1.073,1.246,0.296,0.29,0.308,0.325,1.055,1.026,0.30475,1.0405,0.6435,0.5365,0.107,0.623,0.516,0.623,0.5695,0.59625,0.609625,0.319133453727,1.20312175,0.83092225,1.01020075,0.91769925,0.9632344375,0.986538703125,0.957400361181,0.12626,0.118781311911,0.0615675450265,0.0910878681964,0.0765560665435,0.069118895768,0.120881369603
0455,2.226,2.133,2.133,1.67,3.455,1.577,3.443,2.081,2.255,1.681,2.394,0.788,3.113,0.725,3.351,1.571,1.322,1.096,1.217,0.463,0.452,0.51,0.504,1.345,1.356,0.48225,1.3505,0.661,0.548,0.113,0.6085,0.4955,0.6085,0.552,0.58025,0.594375,0.505011019065,1.20941175,0.81735825,1.00403425,0.907504,0.9549710625,0.979303140625,1.51503305719,0.136617,0.197991337563,0.103717900568,0.152466740491,0.128495350886,0.116207383316,0.206979271175
0456,2.238,1.971,2.197,1.664,3.397,1.588,3.391,1.936,2.325,1.641,2.423,0.922,3.165,0.91,3.316,1.606,1.2,0.991,1.153,0.307,0.33,0.33,0.348,1.049,1.026,0.32875,1.0375,0.6,0.4955,0.1045,0.5765,0.472,0.5765,0.52425,0.550375,0.5634375,0.344266194956,1.03825225,0.70218025,0.86352825,0.7801241875,0.821143703125,0.842165347656,1.03279858487,0.11447975,0.115698228671,0.0601515666475,0.0888647658882,0.0747431333251,0.0675060917506,0.118234523796
0457,2.162,2.041,2.07,1.577,3.42,1.455,3.438,1.959,2.272,1.559,2.435,0.846,3.101,0.829,3.316,1.478,1.35,1.044,1.276,0.464,0.482,0.481,0.504,1.195,1.13,0.48275,1.1625,0.675,0.522,0.153,0.638,0.485,0.638,0.5615,0.59975,0.618875,0.50553461784,1.293319,0.760879,1.012564,0.88086925,0.9452535625,0.978543015625,1.51660385352,0.183141,0.269166851923,0.141931371632,0.208507626745,0.17595912793,0.159130156966,0.277752346338
0458,2.197,2.046,2.093,1.594,3.484,1.49,3.484,1.942,2.255,1.623,2.406,0.957,3.142,0.916,3.362,1.49,1.391,1.107,1.287,0.452,0.423,0.452,0.452,1.089,1.026,0.44475,1.0575,0.6955,0.5535,0.142,0.6435,0.5015,0.6435,0.5725,0.608,0.62575,0.465741110895,1.34536675,0.83544475,1.07663175,0.95099725,1.01255425,1.0442779375,1.39722333268,0.177358,0.23749163875,0.125160937436,0.183674089033,0.15500446347,0.140229438012,0.247808735838
0459,2.139,1.948,2.099,1.658,3.345,1.588,3.328,1.907,2.226,1.658,2.377,0.823,3.055,0.788,3.252,1.606,1.246,1.026,1.189,0.29,0.29,0.301,0.319,1.125,1.119,0.3,1.122,0.623,0.513,0.11,0.5945,0.4845,0.5945,0.5395,0.567,0.58075,0.314159265359,1.11193275,0.74645775,0.92157775,0.83099275,0.875529,0.8983643125,0.942477796077,0.12496,0.114817357507,0.0598017869574,0.08825990401,0.0742684284281,0.0670945034289,0.117772025398
0460,2.11,2.0,2.041,1.67,3.368,1.6,3.333,2.035,2.209,1.629,2.383,0.881,3.107,0.87,3.246,1.606,1.327,1.037,1.223,0.33,0.371,0.429,0.435,1.119,1.165,0.39125,1.142,0.6635,0.5185,0.145,0.6115,0.4665,0.6115,0.539,0.57525,0.593375,0.409716041906,1.21989475,0.72834475,0.95983725,0.83883475,0.8980219375,0.928601078125,1.22914812572,0.17139,0.201395920399,0.106549729568,0.156126394929,0.131876454735,0.119347690273,0.210663697267
0461,2.197,2.093,2.099,1.583,3.478,1.617,3.449,2.11,2.29,1.6,2.458,0.794,3.101,0.806,3.374,1.693,1.379,1.084,1.252,0.51,0.493,0.417,0.493,1.299,1.304,0.47825,1.3015,0.6895,0.542,0.1475,0.626,0.4785,0.626,0.55225,0.589125,0.6075625,0.50082222886,1.29891325,0.78207325,1.024932,0.8980635625,0.960138015625,0.992195066406,1.50246668658,0.18164625,0.258844960764,0.137215900291,0.200754433931,0.169666167962,0.153611284339,0.272917439367
0462,2.162,2.052,2.099,1.623,3.513,1.577,3.513,2.012,2.203,1.6,2.394,0.742,3.171,0.707,3.368,1.594,1.414,1.165,1.351,0.429,0.452,0.418,0.435,1.31,1.305,0.4335,1.3075,0.707,0.5825,0.1245,0.6755,0.551,0.6755,0.61325,0.644375,0.6599375,0.453960138444,1.43372775,0.96386475,1.18908525,1.0725999375,1.12987382813,1.15923734766,1.36188041533,0.16054275,0.21329907253,0.111057943169,0.163937631758,0.137937568441,0.124607701049,0.218640027048
0463,2.238,2.145,2.093,1.728,3.443,1.594,3.403,2.058,2.243,1.67,2.441,0.846,3.188,0.794,3.357,1.594,1.35,1.114,1.165,0.417,0.475,0.464,0.464,1.299,1.264,0.455,1.2815,0.675,0.557,0.118,0.5825,0.4645,0.5825,0.5235,0.553,0.56775,0.476474885794,1.18811875,0.78473575,0.97400775,0.87589075,0.924079,0.9488258125,1.42942465738,0.145376,0.192201868856,0.102018514272,0.148768800642,0.125808309726,0.114017075067,0.207804038992
0464,2.22,2.046,2.093,1.629,3.38,1.594,3.397,2.07,2.249,1.577,2.423,0.806,3.136,0.8,3.328,1.594,1.287,1.079,1.177,0.417,0.469,0.476,0.476,1.24,1.27,0.4595,1.255,0.6435,0.5395,0.104,0.5885,0.4845,0.5885,0.5365,0.5625,0.5755,0.481187274775,1.13912425,0.78718825,0.95488825,0.86833425,0.91093525,0.93274275,1.44356182432,0.123032,0.169347124735,0.0886520187554,0.130300702136,0.109801643044,0.0993081515489,0.17760429837
0465,2.18,1.971,2.11,1.675,3.403,1.617,3.414,1.93,2.226,1.681,2.383,0.846,3.171,0.829,3.328,1.635,1.293,1.102,1.234,0.296,0.29,0.295,0.313,1.125,1.101,0.2985,1.113,0.6465,0.551,0.0955,0.617,0.5215,0.617,0.56925,0.593125,0.6050625,0.312588469032,1.19754175,0.86290975,1.024257,0.9413033125,0.982210140625,1.00309106641,0.937765407097,0.11436125,0.104602104569,0.0541668147091,0.0800971808853,0.0673101781088,0.0607830414868,0.107244024162
0466,2.087,1.89,2.041,1.594,3.223,1.594,3.188,1.872,2.139,1.588,2.301,0.951,2.957,0.899,3.142,1.583,1.182,1.003,1.101,0.296,0.302,0.289,0.278,0.939,0.973,0.29125,0.956,0.591,0.5015,0.0895,0.5505,0.461,0.5505,0.50575,0.528125,0.5393125,0.304996286786,0.97767675,0.69521475,0.83062825,0.7609189375,0.795272953125,0.812825441406,0.914988860358,0.09777875,0.0861498611582,0.0448492464775,0.0661103279444,0.0556324807425,0.0502790369929,0.0894664670297
0467,2.226,2.081,2.081,1.699,3.42,1.588,3.374,2.017,2.22,1.704,2.336,0.835,3.148,0.817,3.345,1.571,1.339,1.125,1.148,0.382,0.377,0.446,0.429,1.246,1.2,0.4085,1.223,0.6695,0.5625,0.107,0.574,0.467,0.574,0.5205,0.54725,0.560625,0.427780199664,1.16199925,0.79718275,0.96875725,0.88010775,0.9237169375,0.946058203125,1.28334059899,0.131824,0.156061275211,0.0826651013434,0.120587602154,0.101932455218,0.0923753041478,0.169175091121
0468,2.214,2.087,2.104,1.606,3.478,1.513,3.403,2.023,2.255,1.594,2.441,0.719,3.2,0.684,3.362,1.496,1.374,1.107,1.189,0.481,0.493,0.527,0.51,1.368,1.339,0.50275,1.3535,0.687,0.5535,0.1335,0.5945,0.461,0.5945,0.52775,0.561125,0.5778125,0.526478568864,1.23382075,0.77404675,0.98884825,0.8769919375,0.931806203125,0.960048753906,1.57943570659,0.16560675,0.242061157521,0.128972771211,0.187862722534,0.159004186415,0.144135088699,0.261565214203
0469,2.139,2.023,2.087,1.635,3.496,1.513,3.414,1.988,2.209,1.571,2.307,0.829,3.136,0.794,3.409,1.548,1.409,1.2,1.275,0.388,0.452,0.44,0.475,1.194,1.194,0.43875,1.194,0.7045,0.6,0.1045,0.6375,0.533,0.6375,0.58525,0.611375,0.6244375,0.459457925588,1.35184525,0.963889,1.14890625,1.0536675625,1.10060439062,1.12458469141,1.37837377676,0.13632025,0.178249573844,0.0932419319608,0.137000101755,0.115434604071,0.104416664819,0.187900257842
0470,2.203,1.925,2.168,1.594,3.351,1.6,3.357,1.942,2.29,1.617,2.446,0.87,3.096,0.846,3.281,1.612,1.183,0.991,1.154,0.331,0.308,0.33,0.342,1.055,1.096,0.32775,1.0755,0.5915,0.4955,0.096,0.577,0.481,0.577,0.529,0.553,0.565,0.343218997405,1.02409675,0.71521675,0.86435275,0.78748075,0.82534075,0.84470275,1.02965699221,0.104352,0.106013483918,0.0548271755214,0.0812111062899,0.0682168350482,0.0615714288204,0.107446766452
0471,2.157,2.116,2.099,1.67,3.455,1.635,3.496,2.07,2.232,1.635,2.377,0.893,3.061,0.841,3.368,1.641,1.356,1.136,1.339,0.446,0.481,0.429,0.435,1.223,1.229,0.44775,1.226,0.678,0.568,0.11,0.6695,0.5595,0.6695,0.6145,0.642,0.65575,0.468882703548,1.36183525,0.95346025,1.15113025,1.04927025,1.099444,1.1250980625,1.40664811064,0.13706,0.191479974062,0.0987959300511,0.146556322235,0.123030718687,0.111001972505,0.192795190045
