Marker,Chr,cM
100009_12882004,12,190.6255
100009_12891573,12,191.033
100009_12955294,12,191.033
100009_13016365,12,191.851
100009_13066051,12,192.836
100009_13100982,12,192.836
100009_13110178,12,192.9175
100009_13172169,12,192.999
100009_13172174,12,192.999
100009_13172500,12,192.999
100009_13203750,12,193.1615
100009_13203752,12,193.1615
100009_13203753,12,193.1615
100009_13203757,12,193.1615
100009_13203758,12,193.1615
100009_13203760,12,193.1615
100009_13204596,12,193.4055
100009_13233198,12,193.4055
100009_13233241,12,193.4055
100009_13233253,12,193.4055
100009_13250803,12,193.4055
100009_13286500,12,193.4055
100009_13344091,12,193.7315
100009_13370270,12,193.7315
100009_13381753,12,194.4675
100009_13403981,12,194.4675
100009_13404044,12,194.4675
100009_13427422,12,194.6305
100009_13452468,12,194.6305
100009_13649554,12,195.2015
100009_13713519,12,195.283
100009_13785555,12,195.609
100009_13792746,12,195.609
100009_13800336,12,195.9345
100009_13800545,12,195.9345
100009_13833239,12,195.9345
100009_13834098,12,195.9345
100009_13920288,12,195.9345
100009_13969061,12,195.9345
100009_13988192,12,195.9345
100009_14057535,12,196.016
100017_94108,13,0
100017_164250,13,0
100017_164311,13,0
100017_164470,13,0
100017_233613,13,0.163
100017_233619,13,0.163
100017_233622,13,0.163
100017_318355,13,0.163
100017_318379,13,0.163
100017_318380,13,0.163
100017_318389,13,0.163
100017_318426,13,0.163
100017_399406,13,0.244
100017_399463,13,0.244
100017_399752,13,0.244
100017_585073,13,0.898
100017_596397,13,1.0605
100017_819863,13,3.134
100017_819982,13,3.134
100017_933009,13,4.0355
100017_1071166,13,5.7705
100017_1294494,13,7.589
100017_1294514,13,7.589
100017_1294611,13,7.589
100017_1294657,13,7.589
100017_1294762,13,7.589
100017_1393403,13,8.492
100017_1492715,13,10.7365
100017_1492723,13,10.7365
100017_1925636,13,15.324
100017_1925650,13,15.324
100017_1925663,13,15.324
100017_1925764,13,15.324
100017_1925810,13,15.324
100017_1925813,13,15.324
100017_2359657,13,19.293
100017_2375681,13,19.7005
100017_2407647,13,19.7815
100017_2491764,13,20.3535
100017_2625352,13,21.2545
100017_2627265,13,21.3355
100017_2627290,13,21.3355
100017_2638419,13,21.417
100017_2638736,13,21.417
100017_2638766,13,21.417
100017_2638850,13,21.58
100017_2638852,13,21.58
100017_2638860,13,21.58
100017_2638915,13,21.58
100017_2638950,13,21.58
100017_2711470,13,23.063
100017_2711471,13,23.063
100017_2711484,13,23.063
100017_2711618,13,23.063
100017_2711621,13,23.063
100017_2711622,13,23.063
100017_2711626,13,23.063
100017_2731145,13,24.9815
100017_2731156,13,24.9815
100017_2731159,13,24.9815
100017_2731166,13,24.9815
100017_2731205,13,24.9815
100017_2731212,13,25.0625
100017_2731214,13,25.0625
100017_2731222,13,25.0625
100017_2731239,13,25.0625
100017_2731243,13,25.0625
100017_2731248,13,25.0625
100017_2731249,13,25.0625
100017_2731253,13,25.0625
100017_2731273,13,25.0625
100017_2731284,13,25.0625
100017_2731286,13,25.0625
100017_2731294,13,25.0625
100017_2731297,13,25.0625
100017_2731300,13,25.0625
100017_2769147,13,26.797
100017_2769208,13,26.797
100017_2816268,13,27.041
100017_2816440,13,27.041
100017_2829794,13,27.367
100017_2829810,13,27.367
100017_2829853,13,27.448
100017_2896058,13,28.767
100017_2899955,13,29.092
100017_2920353,13,29.582
100017_2946137,13,29.6635
100017_3183153,13,32.847
100017_3428088,13,34.8345
100017_3428122,13,34.8345
100017_3428217,13,34.8345
100017_3428238,13,34.8345
100017_3428282,13,34.8345
100017_3793336,13,39.245
100017_3849412,13,39.3265
100017_3996190,13,42.771
100017_3996192,13,42.8525
100017_4054971,13,44.3355
100017_4055053,13,44.3355
100017_4055088,13,44.3355
100017_4124000,13,45.2365
100017_4142136,13,45.3175
100017_4184803,13,46.0535
100017_4285295,13,46.7895
100017_4378672,13,47.2795
100017_4428672,13,47.769
100017_4428697,13,47.769
100017_4428759,13,47.769
100017_4428764,13,47.769
100017_4428770,13,47.769
100017_4430543,13,47.9315
100017_4430570,13,47.9315
100017_4430602,13,47.9315
100017_4430608,13,47.9315
100017_4430629,13,47.9315
100017_4430656,13,47.9315
100017_4430657,13,47.9315
100017_4430692,13,47.9315
100017_4436720,13,48.668
100017_4444030,13,48.668
100017_4465259,13,48.668
100017_4465337,13,48.668
100017_4465338,13,48.668
100017_4465374,13,48.668
100017_4465387,13,48.668
100017_4465412,13,48.668
100017_4465449,13,48.668
100017_4465455,13,48.668
100017_4465464,13,48.668
100017_4465465,13,48.668
100017_4465503,13,48.668
100017_4465643,13,48.668
100017_4465666,13,48.668
100017_4656607,13,48.912
100017_4685806,13,49.238
100017_4685978,13,49.238
100017_5005179,13,51.8195
100017_5018335,13,52.3095
100017_5021078,13,52.3095
100017_5021331,13,52.3095
100017_5245199,13,55.066
100017_5245210,13,55.066
100017_5245284,13,55.066
100017_5245347,13,55.066
100017_5289278,13,56.467
100017_5289286,13,56.467
100017_5289338,13,56.467
100017_5289364,13,56.467
100017_5289365,13,56.467
100017_5328032,13,56.956
100017_5328038,13,56.956
100017_5328116,13,56.956
100017_5328254,13,56.956
100017_5328288,13,56.956
100017_5581195,13,57.857
100017_5581266,13,57.857
100017_5588509,13,57.857
100017_5588535,13,57.857
100017_5614440,13,58.02
100017_5665935,13,58.3455
100017_5685438,13,58.3455
100017_5845680,13,58.999
100017_5845712,13,58.999
100017_5885473,13,59.9005
100017_5885500,13,59.9005
100017_5885510,13,59.9005
100017_5885513,13,59.9005
100017_5929138,13,60.145
100017_6053310,13,60.2265
100017_6080792,13,60.5515
100017_6151033,13,61.8675
100017_6203106,13,61.8675
100017_6217897,13,62.441
100017_6217913,13,62.441
100017_6217927,13,62.441
100017_6217951,13,62.441
100017_6217981,13,62.441
100017_6218170,13,62.5225
100017_6218183,13,62.5225
100017_6218221,13,62.6035
100017_6305440,13,63.422
100017_6305443,13,63.422
100017_6305446,13,63.422
100017_6305473,13,63.422
100017_6373722,13,63.7475
100017_6373746,13,63.7475
100017_6373776,13,63.7475
100017_6373828,13,63.7475
100017_6373855,13,63.7475
100017_6373868,13,63.7475
100017_6373948,13,63.7475
100017_6402289,13,64.0745
100017_6402331,13,64.0745
100017_6402335,13,64.0745
100017_6402359,13,64.0745
100017_6402387,13,64.0745
100017_6402492,13,64.0745
100017_6856365,13,65.978
100017_7312917,13,74.067
100017_7434983,13,74.6385
100017_7674452,13,77.65
100017_7674458,13,77.65
100017_7936305,13,79.4685
100017_7936407,13,79.4685
100017_8024879,13,79.631
100017_8109628,13,80.9475
100017_8385603,13,85.278
100017_8514264,13,86.511
100017_8574286,13,86.918
100017_8608834,13,87.081
100017_8874971,13,89.1525
100017_8874973,13,89.1525
100017_8874985,13,89.1525
100017_8874994,13,89.1525
100017_8874999,13,89.1525
100017_8875003,13,89.1525
100017_8875006,13,89.1525
100017_8875034,13,89.1525
100017_9450866,13,93.4745
100017_9578052,13,93.7185
100017_9580680,13,93.7185
100017_9792388,13,94.208
100017_9911687,13,94.2895
100017_10253862,13,94.9425
100017_10403384,13,95.1055
100017_10504705,13,95.1055
100017_10685819,13,95.1055
100017_10698078,13,95.1055
100017_10768796,13,95.1055
100017_10768913,13,95.1055
100017_10800708,13,95.187
100017_10800717,13,95.187
100017_10800732,13,95.187
100017_10800775,13,95.187
100017_11137988,13,95.187
100038_764447,13,95.268
100038_866591,13,95.268
100038_879494,13,95.268
100038_2185287,13,95.268
100038_2194299,13,95.268
100038_2206717,13,95.268
100038_2206883,13,95.268
100038_2803178,13,95.268
100025_8506778,13,95.3495
100025_8194549,13,95.6755
100025_8143718,13,96.0015
100025_8016872,13,96.083
100025_7799967,13,96.901
100025_7762073,13,97.064
100025_7686533,13,97.8
100025_7672480,13,98.291
100025_7030054,13,98.862
100025_6777661,13,98.862
100025_6777646,13,98.862
100025_6754216,13,98.862
100025_6753374,13,98.862
100025_6741024,13,98.862
100025_6661472,13,98.862
100025_6661243,13,98.862
100025_5938251,13,98.862
100025_5782673,13,98.862
100025_5782577,13,98.862
100025_5782536,13,98.862
100025_5588493,13,98.9435
100025_5588481,13,98.9435
100025_5588468,13,98.9435
100025_5565776,13,98.9435
100025_5565731,13,98.9435
100025_5518900,13,98.9435
100025_5518860,13,98.9435
100025_5448927,13,99.025
100025_5396248,13,99.025
100025_4895311,13,101.0985
100025_4875840,13,101.67
100025_4875658,13,101.67
100025_4810310,13,102.903
100025_4810229,13,102.903
100025_4499806,13,104.9745
100025_4433152,13,105.958
100025_4431602,13,105.958
100025_4203750,13,107.6085
100025_3281340,13,117.5445
100025_3218756,13,119.2015
100025_3060430,13,119.5285
100025_3039672,13,119.7725
100025_3039522,13,119.854
100025_3039471,13,119.854
100025_3039447,13,119.854
100025_2995149,13,120.0975
100025_2995064,13,120.0975
100025_2994944,13,120.0975
100025_2978436,13,120.5055
100025_2891028,13,122.663
100025_2806515,13,125.2505
100025_2776985,13,125.4135
100025_2776969,13,125.4135
100025_2735679,13,126.73
100025_2543556,13,130.5235
100025_2474443,13,132.6865
100025_1963802,13,141.6415
100025_1926283,13,142.9585
100025_1924974,13,142.9585
100025_1884321,13,143.7765
100025_1877882,13,143.7765
100025_1877343,13,143.7765
100025_1814614,13,144.1845
100025_1787523,13,144.1845
100025_1641583,13,144.838
100025_1641449,13,144.838
100025_1641236,13,144.838
100025_1495484,13,145.988
100025_1473638,13,145.988
100025_1473618,13,145.988
100025_1460359,13,146.6415
100025_1428082,13,147.378
100025_1289701,13,149.7895
100025_1289497,13,149.7895
100025_1274209,13,149.9525
100025_1236052,13,151.019
100025_1216370,13,151.3445
100025_1167045,13,151.9985
100025_1125508,13,152.5695
100025_1019418,13,153.471
100025_1018806,13,153.471
100025_1018777,13,153.471
100025_786217,13,158.78
100025_767368,13,158.78
100025_729302,13,159.27
100025_729283,13,159.27
100025_729259,13,159.27
100025_713590,13,159.27
100025_713587,13,159.27
100025_582077,13,159.9245
100025_245097,13,160.827
100025_174521,13,160.99
100018_10576116,14,0
100018_10537201,14,0.163
100018_10154404,14,1.148
100018_10088313,14,1.637
100018_10019459,14,2.126
100018_10017354,14,2.126
100018_9788043,14,4.1145
100018_9736158,14,4.441
100018_9736076,14,4.441
100018_9723255,14,4.5225
100018_9723136,14,4.5225
100018_9648883,14,6.173
100018_9182009,14,11.763
100018_9022961,14,13.75
100018_8926887,14,14.9825
100018_8888705,14,15.5545
100018_8700428,14,17.8015
100018_8700277,14,17.8015
100018_8700248,14,17.8015
100018_8649603,14,18.4555
100018_8649580,14,18.4555
100018_8649437,14,18.4555
100018_8649435,14,18.4555
100018_8649403,14,18.4555
100018_8617883,14,18.6175
100018_8579891,14,18.6175
100018_8566911,14,18.862
100018_8348946,14,24.012
100018_7548594,14,32.1965
100018_7548549,14,34.742
100018_7476450,14,36.225
100018_7476447,14,36.225
100018_7436548,14,37.4595
100018_7381820,14,37.5405
100018_7381809,14,37.5405
100018_7381784,14,37.5405
100018_7321656,14,38.773
100018_7210727,14,39.51
100018_7194390,14,39.672
100018_7169068,14,39.672
100018_7089276,14,39.835
100018_7089239,14,39.835
100018_7089231,14,39.835
100018_7089203,14,39.835
100018_7028276,14,41.3195
100018_6877822,14,43.564
100018_4812609,14,60.1655
100018_4661133,14,61.8995
100018_4508279,14,62.8015
100018_4477556,14,62.964
100018_4322824,14,64.3635
100018_4224964,14,65.4305
100018_4188798,14,66.3315
100018_3946527,14,67.481
100018_3946499,14,67.5625
100018_3869073,14,68.216
100018_3725605,14,68.216
100018_3687679,14,68.216
100018_3687671,14,68.216
100018_3574012,14,69.6155
100018_3572099,14,69.6155
100018_3572066,14,69.6155
100018_3290571,14,72.1145
100018_3190955,14,73.5975
100018_3190951,14,73.5975
100018_3023465,14,74.997
100018_3016574,14,75.6505
100018_2973637,14,75.6505
100018_2885971,14,75.6505
100018_2640759,14,77.301
100018_2340321,14,79.7125
100018_2265972,14,80.2835
100018_2265848,14,80.2835
100018_1808829,14,80.856
100018_1747281,14,80.937
100018_1747271,14,80.937
100018_1697531,14,81.1
100018_1523342,14,81.181
100018_1298369,14,81.589
100018_638492,14,81.9145
100018_636918,14,81.9955
100018_636742,14,82.077
100018_459844,14,82.321
100018_459802,14,82.321
100018_459737,14,82.321
100018_38133,14,82.321
100005_247241,14,82.321
100005_372602,14,82.321
100005_372620,14,82.321
100005_372657,14,82.321
100005_763799,14,82.4025
100005_763854,14,82.4025
100005_763892,14,82.4025
100005_811388,14,82.4025
100005_811389,14,82.4025
100005_820215,14,82.4025
100005_1068778,14,82.4025
100005_1068846,14,82.4025
100005_1648087,14,82.484
100005_1648099,14,82.484
100005_2423308,14,82.81
100005_2542423,14,82.81
100005_3019714,14,82.9725
100005_3273731,14,83.2165
100005_4075701,14,83.298
100005_4148324,14,83.542
100005_4599475,14,84.278
100005_4630324,14,84.441
100005_4793233,14,85.3415
100005_4925347,14,85.586
100005_4925400,14,85.586
100005_4986556,14,86.3215
100005_5148148,14,87.3055
100005_5192408,14,87.387
100005_6499643,14,97.224
100005_8265681,14,111.1115
100005_8306190,14,111.1925
100005_8408604,14,111.4365
100005_8557004,14,112.2555
100005_8599698,14,112.5
100005_8599725,14,112.5
100005_8637068,14,112.989
100005_8722355,14,113.3975
100005_8940880,14,114.797
100005_9103702,14,116.284
100005_9106342,14,116.284
100005_9106347,14,116.284
100005_9106383,14,116.284
100005_9106437,14,116.284
100005_9109633,14,116.284
100005_9206609,14,116.284
100005_9208439,14,116.3655
100005_9279348,14,117.6815
100005_9299504,14,118.1715
100005_9301165,14,118.2525
100005_9301179,14,118.2525
100005_9409983,14,119.8195
100005_9409986,14,119.8195
100005_9427581,14,120.3085
100005_9545490,14,120.4715
100005_9545494,14,120.4715
100005_9545550,14,120.4715
100005_9619404,14,121.3725
100005_9619413,14,121.3725
100005_9619659,14,121.3725
100005_9619757,14,121.454
100005_9788717,14,122.604
100005_9935982,14,124.676
100005_9976168,14,124.839
100005_9976290,14,124.839
100005_9999194,14,125.0835
100005_10091877,14,125.819
100005_10091897,14,125.819
100005_10279674,14,127.2185
100005_10307586,14,129.887
100005_10307603,14,129.887
100005_10307711,14,129.887
100005_10345000,14,132.128
100005_10438389,14,132.949
100005_10564390,14,133.9325
100005_10564459,14,133.9325
100005_10566540,14,134.014
100005_10566591,14,134.014
100005_10566616,14,134.014
100005_10716593,14,134.177
100005_10882387,14,136.164
100005_10931548,14,136.49
100005_11004260,14,137.557
100005_11004383,14,137.557
100005_11041818,14,138.13
100005_11077322,14,138.2115
100005_11172801,14,138.9475
100005_11234583,14,139.85
100005_11253591,14,140.4215
100005_11311246,14,141.24
100005_11341077,14,141.24
100005_11477523,14,143.2275
100005_11500255,14,143.717
100005_11500439,14,143.717
100005_11527825,14,144.043
100005_11691538,14,145.276
100005_11691539,14,145.276
100005_11691563,14,145.276
100005_11691593,14,145.276
100005_11691599,14,145.276
100005_11691629,14,145.276
100005_11691652,14,145.276
100005_11693761,14,145.7665
100005_11694114,14,145.9295
100005_11742414,14,147.2455
100005_11742660,14,147.2455
100005_11742951,14,147.2455
100005_11760916,14,147.735
100005_11771927,14,147.735
100005_11771948,14,147.735
100005_11823293,14,147.898
100005_11823361,14,147.898
100005_11823505,14,147.898
100005_11853648,14,148.3055
100005_11985866,14,150.9755
100005_11991779,14,151.057
100005_12078778,14,151.7925
100005_12079014,14,151.7925
100005_12275134,14,153.026
100005_12303441,14,153.189
100005_12336456,14,153.5145
100005_12347421,14,153.596
100005_12347660,14,153.596
100005_12494827,14,154.497
100005_12554755,14,155.15
100005_12554793,14,155.15
100005_12555335,14,155.2315
100005_12568565,14,155.476
100005_12593612,14,156.4595
100005_12593686,14,156.4595
100005_12593700,14,156.4595
100005_12797352,14,158.278
100005_12913756,14,159.3445
100005_12915633,14,159.426
100005_12958559,14,159.6695
100005_12958562,14,159.6695
100005_12958757,14,159.6695
100005_13000054,14,160.4885
100005_13000102,14,160.4885
100005_13029737,14,160.9775
100005_13045638,14,161.1405
100005_13046657,14,161.222
100005_13206883,14,163.464
100005_13361328,14,165.8765
100005_13387519,14,165.958
100005_13387525,14,165.958
100005_13404644,14,165.958
100005_13442789,14,167.0245
100005_13443696,14,167.187
100005_13470044,14,167.759
100005_13470084,14,167.759
100005_13542164,14,168.248
100005_13577358,14,168.411
100005_13579049,14,168.411
100005_13781972,14,170.2305
100005_13781995,14,170.2305
100005_13782189,14,170.312
100005_13886129,14,171.7945
100005_13909779,14,172.202
100005_13923103,14,172.2835
100005_13972962,14,173.683
100005_13973070,14,173.683
100005_14025412,14,176.094
100005_14029594,14,176.094
100005_14052591,14,176.094
100005_14140171,14,176.5015
100005_14259026,14,177.32
100005_14259057,14,177.32
100005_14259069,14,177.32
100005_14486161,14,179.4765
100005_14486180,14,179.4765
100005_14500635,14,179.5575
100005_14572838,14,180.5415
100005_14682538,14,181.278
100005_14746332,14,183.012
100005_14947020,14,184.413
100005_15116716,14,185.4795
100005_15116717,14,185.4795
100005_15116762,14,185.4795
100005_15329289,14,185.4795
100002_25103899,15,0
100002_25015288,15,0
100002_25015253,15,0
100002_25015243,15,0
100002_25015240,15,0
100002_25007123,15,0
100002_24963250,15,0.326
100002_24952554,15,0.326
100002_24920868,15,0.326
100002_24864692,15,0.897
100002_24830781,15,0.897
100002_24811355,15,0.897
100002_24801469,15,0.897
100002_24789770,15,0.897
100002_24785190,15,0.9785
100002_24785152,15,0.9785
100002_24785138,15,0.9785
100002_24654770,15,2.797
100002_24642317,15,2.797
100002_24556225,15,4.03
100002_24221682,15,6.1865
100002_23926753,15,10.0715
100002_23752554,15,11.0555
100002_23741933,15,11.0555
100002_23735402,15,11.2185
100002_23708834,15,11.2185
100002_23708787,15,11.2995
100002_23662038,15,11.9535
100002_23655789,15,11.9535
100002_23587164,15,12.2795
100002_23567019,15,13.181
100002_23271440,15,17.329
100002_23271407,15,17.329
100002_23271288,15,17.329
100002_23203361,15,18.9795
100002_23196114,15,19.1425
100002_23154582,15,19.879
100002_23095602,15,20.3685
100002_23095567,15,20.3685
100002_23083706,15,20.45
100002_23083634,15,20.45
100002_23017724,15,22.437
100002_22708227,15,26.234
100002_22688015,15,26.234
100002_22687888,15,26.315
100002_22687837,15,26.315
100002_22639756,15,27.217
100002_22569952,15,27.4615
100002_22569808,15,27.4615
100002_22557794,15,27.4615
100002_22539573,15,27.787
100002_21846837,15,34.094
100002_21683160,15,36.6795
100002_21683111,15,36.842
100002_18305780,15,55.068
100002_18268689,15,55.149
100002_18082514,15,55.6385
100002_18082198,15,55.6385
100002_18082190,15,55.6385
100002_18028058,15,56.129
100002_18015970,15,56.129
100002_18010398,15,56.2105
100002_17673179,15,60.1785
100002_17612464,15,60.5865
100002_17591134,15,60.5865
100002_17039200,15,68.5835
100002_17039183,15,68.5835
100002_16946779,15,69.4845
100002_16946764,15,69.4845
100002_16946761,15,69.4845
100002_16814423,15,71.5565
100002_16793390,15,71.638
100002_16793376,15,71.638
100002_16669376,15,71.8
100002_16669375,15,71.8
100002_16669357,15,71.8
100002_16619560,15,72.2085
100002_16486550,15,74.6195
100002_16464794,15,74.701
100002_16440713,15,74.701
100002_16440712,15,74.701
100002_16440686,15,74.701
100002_16440678,15,74.701
100002_16440627,15,74.701
100002_16440618,15,74.701
100002_16440464,15,74.701
100002_16440459,15,74.701
100002_16440444,15,74.701
100002_16440419,15,74.701
100002_16303136,15,76.017
100002_16188504,15,76.098
100002_16186016,15,76.098
100002_16169508,15,76.261
100002_16169507,15,76.261
100002_16169477,15,76.261
100002_16169249,15,76.261
100002_16169246,15,76.261
100002_16169234,15,76.261
100002_16084762,15,76.9965
100002_15648413,15,77.4865
100002_15404779,15,78.8865
100002_15404741,15,78.8865
100002_15348281,15,79.788
100002_15194778,15,80.4415
100002_15099977,15,83.0235
100002_15099933,15,83.0235
100002_15030745,15,83.0235
100002_14948747,15,84.0905
100002_14739934,15,88.059
100002_14682665,15,89.88
100002_13444751,15,98.6425
100002_13444627,15,99.3815
100002_13444574,15,99.463
100002_12983411,15,101.8755
100002_12973093,15,102.1205
100002_12051031,15,103.187
100002_11563059,15,103.187
100002_11562815,15,103.187
100002_11562764,15,103.187
100002_11482687,15,103.5945
100002_11333859,15,104.579
100002_10964222,15,105.9775
100002_8823542,15,107.0445
100002_8260374,15,107.0445
100002_7265252,15,107.2075
100002_7201556,15,108.026
100002_7201444,15,108.026
100002_3149064,15,129.8885
100002_2976221,15,133.025
100002_2814280,15,134.009
100002_2814207,15,134.172
100002_2814180,15,134.172
100002_2730185,15,135.321
100002_2562265,15,138.246
100002_2561957,15,138.246
100002_2495575,15,140.5765
100002_2495557,15,140.5765
100002_2495531,15,140.5765
100002_2495453,15,140.5765
100002_2495420,15,140.5765
100002_2495414,15,140.5765
100002_2495397,15,140.5765
100002_2495383,15,140.5765
100002_2495374,15,140.5765
100002_2495355,15,140.5765
100002_1597632,15,143.934
100002_1597609,15,143.934
100002_1597565,15,143.934
100002_1440459,15,144.5875
100002_1387073,15,145.572
100002_1384262,15,145.572
100002_1384201,15,145.572
100002_1266011,15,147.48
100002_1266004,15,147.48
100002_1266000,15,147.48
100002_1265996,15,147.48
100002_1265994,15,147.48
100002_1265989,15,147.48
100002_1265988,15,147.48
100002_1265938,15,147.48
100002_1265910,15,147.48
100002_1213008,15,148.797
100002_948271,15,151.7255
100002_650453,15,155.436
100002_583681,15,155.9255
100002_583376,15,155.9255
100002_556389,15,156.744
100002_524137,15,156.9885
100002_280364,15,162.0245
100002_277033,15,162.269
100002_276034,15,162.269
100002_252602,15,162.269
100002_244733,15,162.269
100002_244675,15,162.269
